TransactionID,CardType,CardTier,AmountUSD,MerchantCategory,DeviceOS,CountryCode,CVV_Result,ThreeDSecureStatus,VelocityLastHour,RiskEngineScore,IsChargeback
CGW_0000199,DEBIT,INFINITE,4010.70,7995_BETTING,Linux_Firefox,IN,MATCH,SUCCESS_BIOMETRIC,8,0.49,1
CGW_0000200,DEBIT,CLASSIC,3777.34,5812_RESTAURANT,iOS,AU,MATCH,SUCCESS_OTP,12,0.93,1
CGW_0000201,PREPAID,PLATINUM,302.70,7995_BETTING,Android,DE,MATCH,SUCCESS_OTP,7,0.19,1
CGW_0000202,DEBIT,GOLD,341.44,7995_BETTING,Android,US,MATCH,BYPASSED,5,0.71,1
CGW_0000203,DEBIT,SIGNATURE,1372.28,5812_RESTAURANT,Linux_Firefox,SG,MISMATCH,BYPASSED,5,0.26,1
CGW_0000204,CREDIT,INFINITE,1318.50,4829_MONEY_TRANSFER,Windows_Chrome,SG,MATCH,SUCCESS_BIOMETRIC,6,0.91,1
CGW_0000205,DEBIT,PLATINUM,1964.75,4722_TRAVEL,iOS,GB,MATCH,SUCCESS_BIOMETRIC,3,0.42,0
CGW_0000206,PREPAID,GOLD,2965.02,4722_TRAVEL,Linux_Firefox,US,MISMATCH,BYPASSED,12,0.03,1
CGW_0000207,CREDIT,GOLD,3132.63,7995_BETTING,iOS,AE,MATCH,SUCCESS_OTP,4,0.62,1
CGW_0000208,PREPAID,INFINITE,2782.32,4722_TRAVEL,Linux_Firefox,IN,MATCH,SUCCESS_BIOMETRIC,7,0.31,0
CGW_0000209,PREPAID,GOLD,608.56,7995_BETTING,MacOS_Safari,DE,MATCH,FAILED,12,0.29,1
CGW_0000210,DEBIT,SIGNATURE,3876.73,4829_MONEY_TRANSFER,Linux_Firefox,US,MATCH,FAILED,5,0.69,0
CGW_0000211,CREDIT,PLATINUM,18.62,5411_GROCERY,MacOS_Safari,AE,MATCH,SUCCESS_BIOMETRIC,12,0.98,1
CGW_0000212,CREDIT,INFINITE,2682.76,5732_ELECTRONICS,iOS,DE,MATCH,SUCCESS_BIOMETRIC,5,0.75,0
CGW_0000213,PREPAID,GOLD,569.96,5411_GROCERY,iOS,AE,MISMATCH,SUCCESS_BIOMETRIC,5,0.42,1
CGW_0000214,DEBIT,SIGNATURE,2877.48,5812_RESTAURANT,MacOS_Safari,US,MATCH,SUCCESS_BIOMETRIC,12,0.28,0
CGW_0000215,CORPORATE,INFINITE,839.61,5812_RESTAURANT,iOS,AU,MATCH,SUCCESS_OTP,5,0.15,0
CGW_0000216,CREDIT,CLASSIC,1273.49,4829_MONEY_TRANSFER,Linux_Firefox,GB,MATCH,SUCCESS_OTP,6,0.20,0
CGW_0000217,DEBIT,GOLD,3595.54,7995_BETTING,Linux_Firefox,US,MATCH,BYPASSED,7,0.27,1
CGW_0000218,CREDIT,CLASSIC,4307.07,5812_RESTAURANT,MacOS_Safari,GB,MATCH,BYPASSED,8,0.73,0
CGW_0000219,DEBIT,GOLD,3815.50,5732_ELECTRONICS,Windows_Chrome,GB,MISMATCH,BYPASSED,8,0.94,1
CGW_0000220,CORPORATE,CLASSIC,2335.89,5411_GROCERY,Android,GB,MATCH,BYPASSED,9,0.10,0
CGW_0000221,CORPORATE,GOLD,2486.59,4829_MONEY_TRANSFER,MacOS_Safari,US,MATCH,BYPASSED,12,0.33,0
CGW_0000222,DEBIT,CLASSIC,2958.03,4829_MONEY_TRANSFER,Linux_Firefox,US,MISMATCH,SUCCESS_BIOMETRIC,1,0.44,1
CGW_0000223,PREPAID,GOLD,1159.80,5732_ELECTRONICS,Linux_Firefox,GB,MATCH,BYPASSED,11,0.09,0
CGW_0000224,PREPAID,INFINITE,405.77,5732_ELECTRONICS,iOS,AE,MATCH,SUCCESS_BIOMETRIC,9,0.02,0
CGW_0000225,PREPAID,INFINITE,2218.74,4722_TRAVEL,Linux_Firefox,DE,MATCH,SUCCESS_BIOMETRIC,5,0.25,0
CGW_0000226,DEBIT,SIGNATURE,447.04,7995_BETTING,iOS,AU,MATCH,BYPASSED,3,0.27,1
CGW_0000227,CORPORATE,GOLD,3807.91,4722_TRAVEL,Windows_Chrome,GB,MATCH,BYPASSED,7,0.65,1
CGW_0000228,CREDIT,SIGNATURE,2934.06,5732_ELECTRONICS,Linux_Firefox,AE,MISMATCH,FAILED,12,0.45,1
CGW_0000229,CORPORATE,PLATINUM,2833.38,7995_BETTING,iOS,IN,MATCH,BYPASSED,2,0.61,1
CGW_0000230,DEBIT,INFINITE,152.39,4722_TRAVEL,Windows_Chrome,CA,MATCH,BYPASSED,2,0.70,0
CGW_0000231,CREDIT,CLASSIC,3587.17,4722_TRAVEL,Linux_Firefox,GB,MATCH,BYPASSED,7,0.82,0
CGW_0000232,CREDIT,PLATINUM,2982.98,4722_TRAVEL,iOS,CA,MATCH,FAILED,11,0.26,0
CGW_0000233,CREDIT,PLATINUM,59.33,4722_TRAVEL,Windows_Chrome,AU,MATCH,FAILED,3,0.35,0
CGW_0000234,CORPORATE,INFINITE,2359.73,5812_RESTAURANT,Android,AU,MATCH,SUCCESS_BIOMETRIC,3,0.55,0
CGW_0000235,CREDIT,PLATINUM,3483.91,5732_ELECTRONICS,Windows_Chrome,AE,MATCH,SUCCESS_OTP,3,0.50,0
CGW_0000236,CREDIT,PLATINUM,3179.45,5812_RESTAURANT,Android,IN,MATCH,SUCCESS_OTP,2,0.45,1
CGW_0000237,PREPAID,SIGNATURE,3370.44,5411_GROCERY,MacOS_Safari,AU,MATCH,BYPASSED,10,0.19,0
CGW_0000238,PREPAID,GOLD,4412.11,5732_ELECTRONICS,iOS,AU,MATCH,FAILED,2,0.20,0
CGW_0000239,CORPORATE,INFINITE,3370.81,7995_BETTING,Linux_Firefox,US,MATCH,FAILED,12,0.87,1
CGW_0000240,PREPAID,INFINITE,3962.49,5732_ELECTRONICS,Android,CA,MATCH,SUCCESS_OTP,1,0.32,0
CGW_0000241,DEBIT,PLATINUM,2719.98,5411_GROCERY,MacOS_Safari,US,MISMATCH,BYPASSED,5,0.40,1
CGW_0000242,CREDIT,CLASSIC,4331.99,7995_BETTING,MacOS_Safari,AE,MISMATCH,SUCCESS_OTP,5,0.21,1
CGW_0000243,PREPAID,CLASSIC,2430.91,7995_BETTING,Android,AE,MISMATCH,SUCCESS_OTP,6,0.57,1
CGW_0000244,CORPORATE,SIGNATURE,1654.15,5732_ELECTRONICS,Android,US,MATCH,FAILED,8,0.97,1
CGW_0000245,CREDIT,INFINITE,3732.30,7995_BETTING,MacOS_Safari,CA,MATCH,FAILED,7,0.34,1
CGW_0000246,DEBIT,INFINITE,1437.97,4829_MONEY_TRANSFER,MacOS_Safari,SG,MATCH,BYPASSED,9,0.84,0
CGW_0000247,CORPORATE,SIGNATURE,3881.89,7995_BETTING,Linux_Firefox,CA,MATCH,FAILED,5,0.54,1
CGW_0000248,PREPAID,SIGNATURE,448.52,5732_ELECTRONICS,Windows_Chrome,GB,MATCH,SUCCESS_OTP,9,0.33,0
CGW_0000249,DEBIT,INFINITE,4153.19,4722_TRAVEL,iOS,GB,MISMATCH,SUCCESS_BIOMETRIC,9,0.78,1
CGW_0000250,CREDIT,CLASSIC,4363.00,5732_ELECTRONICS,Linux_Firefox,IN,MISMATCH,SUCCESS_BIOMETRIC,12,0.48,1
CGW_0000251,CORPORATE,PLATINUM,1966.44,5732_ELECTRONICS,Linux_Firefox,SG,MISMATCH,BYPASSED,10,0.21,1
CGW_0000252,CORPORATE,CLASSIC,2494.64,5732_ELECTRONICS,Windows_Chrome,DE,MATCH,FAILED,11,0.22,0
CGW_0000253,PREPAID,CLASSIC,2409.54,5812_RESTAURANT,iOS,GB,MATCH,BYPASSED,7,0.45,0
CGW_0000254,CORPORATE,INFINITE,237.58,4829_MONEY_TRANSFER,Windows_Chrome,IN,MATCH,SUCCESS_OTP,1,0.59,0
CGW_0000255,CREDIT,PLATINUM,1534.28,5732_ELECTRONICS,Android,AE,MISMATCH,FAILED,8,0.17,1
CGW_0000256,DEBIT,GOLD,685.91,5732_ELECTRONICS,Android,SG,MATCH,FAILED,11,0.05,0
CGW_0000257,PREPAID,CLASSIC,4210.71,5812_RESTAURANT,Linux_Firefox,DE,MATCH,SUCCESS_OTP,3,0.28,0
CGW_0000258,CORPORATE,GOLD,2282.89,5732_ELECTRONICS,Linux_Firefox,CA,MATCH,BYPASSED,11,0.18,0
CGW_0000259,DEBIT,CLASSIC,3466.11,5732_ELECTRONICS,Android,AE,MATCH,SUCCESS_BIOMETRIC,5,0.67,0
CGW_0000260,DEBIT,INFINITE,611.54,5812_RESTAURANT,Windows_Chrome,CA,MATCH,FAILED,11,0.61,0
CGW_0000261,CREDIT,PLATINUM,1372.49,5812_RESTAURANT,Windows_Chrome,DE,MATCH,BYPASSED,5,0.88,1
CGW_0000262,DEBIT,GOLD,2070.70,5411_GROCERY,Windows_Chrome,CA,MATCH,BYPASSED,10,0.03,0
CGW_0000263,PREPAID,SIGNATURE,781.57,4722_TRAVEL,iOS,DE,MATCH,FAILED,8,0.32,0
CGW_0000264,CREDIT,PLATINUM,1121.94,4722_TRAVEL,iOS,SG,MATCH,FAILED,2,0.52,0
CGW_0000265,CORPORATE,SIGNATURE,2308.37,5411_GROCERY,MacOS_Safari,IN,MATCH,FAILED,5,0.14,0
CGW_0000266,CREDIT,SIGNATURE,1306.99,4722_TRAVEL,Linux_Firefox,SG,MATCH,FAILED,5,0.24,0
CGW_0000267,CREDIT,SIGNATURE,3930.09,4829_MONEY_TRANSFER,Android,AE,MATCH,FAILED,4,0.21,0
CGW_0000268,DEBIT,GOLD,3780.77,7995_BETTING,MacOS_Safari,GB,MISMATCH,BYPASSED,11,0.98,1
CGW_0000269,DEBIT,CLASSIC,714.37,4829_MONEY_TRANSFER,Android,AU,MATCH,BYPASSED,6,0.83,0
CGW_0000270,CORPORATE,INFINITE,3792.93,5732_ELECTRONICS,MacOS_Safari,US,MATCH,FAILED,12,0.79,0
CGW_0000271,DEBIT,PLATINUM,526.71,5411_GROCERY,MacOS_Safari,AU,MISMATCH,FAILED,10,0.56,1
CGW_0000272,CORPORATE,INFINITE,1765.18,5411_GROCERY,Android,AU,MATCH,SUCCESS_OTP,4,0.40,0
CGW_0000273,CORPORATE,PLATINUM,1355.33,5732_ELECTRONICS,iOS,AU,MISMATCH,BYPASSED,1,0.04,1
CGW_0000274,CORPORATE,SIGNATURE,3891.01,5411_GROCERY,Windows_Chrome,CA,MISMATCH,SUCCESS_OTP,2,0.51,1
CGW_0000275,DEBIT,INFINITE,3524.47,4829_MONEY_TRANSFER,iOS,IN,MATCH,SUCCESS_BIOMETRIC,12,0.04,0
CGW_0000276,CORPORATE,INFINITE,1006.17,5732_ELECTRONICS,iOS,GB,MATCH,SUCCESS_BIOMETRIC,7,0.47,0
CGW_0000277,CREDIT,PLATINUM,1406.11,4829_MONEY_TRANSFER,Android,AE,MATCH,BYPASSED,11,0.06,0
CGW_0000278,CREDIT,GOLD,3296.90,5411_GROCERY,Windows_Chrome,SG,MISMATCH,SUCCESS_BIOMETRIC,2,0.17,1
CGW_0000279,DEBIT,GOLD,1979.29,7995_BETTING,MacOS_Safari,DE,MATCH,BYPASSED,1,0.18,1
CGW_0000280,PREPAID,GOLD,3560.87,4722_TRAVEL,MacOS_Safari,GB,MATCH,FAILED,8,0.59,0
CGW_0000281,DEBIT,INFINITE,405.92,5812_RESTAURANT,iOS,IN,MATCH,FAILED,11,0.03,0
CGW_0000282,CORPORATE,INFINITE,3556.88,4722_TRAVEL,MacOS_Safari,US,MATCH,SUCCESS_BIOMETRIC,8,0.08,0
CGW_0000283,CORPORATE,GOLD,3578.81,7995_BETTING,iOS,AE,MATCH,BYPASSED,7,0.23,1
CGW_0000284,DEBIT,GOLD,2021.84,4722_TRAVEL,Android,AU,MISMATCH,SUCCESS_OTP,7,0.23,1
CGW_0000285,CORPORATE,GOLD,2876.76,5812_RESTAURANT,MacOS_Safari,DE,MATCH,BYPASSED,12,0.61,0
CGW_0000286,DEBIT,SIGNATURE,4045.36,4829_MONEY_TRANSFER,iOS,GB,MATCH,SUCCESS_BIOMETRIC,10,0.61,1
CGW_0000287,CREDIT,PLATINUM,2610.38,5812_RESTAURANT,MacOS_Safari,AU,MATCH,SUCCESS_OTP,10,0.89,1
CGW_0000288,DEBIT,SIGNATURE,4162.27,4722_TRAVEL,MacOS_Safari,US,MATCH,BYPASSED,12,0.86,1
CGW_0000289,DEBIT,INFINITE,2300.82,5812_RESTAURANT,Linux_Firefox,CA,MISMATCH,SUCCESS_OTP,5,0.17,1
CGW_0000290,PREPAID,INFINITE,3910.09,5411_GROCERY,Windows_Chrome,US,MATCH,FAILED,9,0.73,1
CGW_0000291,DEBIT,GOLD,2513.16,4829_MONEY_TRANSFER,MacOS_Safari,IN,MATCH,SUCCESS_OTP,2,0.10,0
CGW_0000292,CREDIT,CLASSIC,864.61,4722_TRAVEL,Windows_Chrome,GB,MATCH,SUCCESS_OTP,2,0.78,0
CGW_0000293,CORPORATE,PLATINUM,2046.25,5411_GROCERY,MacOS_Safari,GB,MATCH,BYPASSED,4,0.11,0
CGW_0000294,DEBIT,INFINITE,74.48,4722_TRAVEL,iOS,IN,MATCH,FAILED,12,0.72,0
CGW_0000295,DEBIT,SIGNATURE,3880.99,4829_MONEY_TRANSFER,Android,AE,MISMATCH,FAILED,6,0.37,1
CGW_0000296,CREDIT,PLATINUM,1912.67,5732_ELECTRONICS,Android,GB,MISMATCH,BYPASSED,10,0.40,1
CGW_0000297,CREDIT,INFINITE,3362.17,5411_GROCERY,Android,CA,MATCH,SUCCESS_BIOMETRIC,12,0.35,0
CGW_0000298,CORPORATE,SIGNATURE,3233.33,4722_TRAVEL,Android,GB,MATCH,SUCCESS_OTP,10,0.16,1
CGW_0000299,CREDIT,PLATINUM,1024.21,5732_ELECTRONICS,Windows_Chrome,DE,MISMATCH,SUCCESS_BIOMETRIC,2,0.53,1
CGW_0000300,CREDIT,INFINITE,3733.73,5411_GROCERY,Android,SG,MATCH,BYPASSED,10,0.98,1
CGW_0000301,CREDIT,SIGNATURE,3403.06,7995_BETTING,iOS,DE,MATCH,BYPASSED,11,0.89,1
CGW_0000302,DEBIT,GOLD,2872.17,5732_ELECTRONICS,iOS,US,MISMATCH,SUCCESS_BIOMETRIC,12,0.88,1
CGW_0000303,PREPAID,INFINITE,3574.78,5812_RESTAURANT,Android,SG,MATCH,FAILED,9,0.01,0
CGW_0000304,DEBIT,SIGNATURE,1593.09,4829_MONEY_TRANSFER,Linux_Firefox,AU,MATCH,FAILED,6,0.65,0
CGW_0000305,DEBIT,CLASSIC,1751.40,4829_MONEY_TRANSFER,Android,DE,MATCH,BYPASSED,2,0.54,0
CGW_0000306,PREPAID,SIGNATURE,459.77,4722_TRAVEL,Linux_Firefox,DE,MATCH,FAILED,11,0.46,0
CGW_0000307,CORPORATE,GOLD,3565.87,5732_ELECTRONICS,Windows_Chrome,DE,MATCH,SUCCESS_BIOMETRIC,9,0.94,1
CGW_0000308,CORPORATE,SIGNATURE,1979.74,5411_GROCERY,Linux_Firefox,IN,MATCH,BYPASSED,9,0.49,0
CGW_0000309,CORPORATE,SIGNATURE,292.87,7995_BETTING,Linux_Firefox,CA,MATCH,SUCCESS_BIOMETRIC,7,0.79,1
CGW_0000310,PREPAID,CLASSIC,310.83,5411_GROCERY,MacOS_Safari,AU,MATCH,SUCCESS_BIOMETRIC,11,0.82,0
CGW_0000311,DEBIT,CLASSIC,490.04,5732_ELECTRONICS,Windows_Chrome,US,MISMATCH,BYPASSED,7,0.84,1
CGW_0000312,CORPORATE,CLASSIC,685.84,5812_RESTAURANT,Linux_Firefox,US,MATCH,SUCCESS_OTP,8,0.36,0
CGW_0000313,DEBIT,CLASSIC,2427.22,5732_ELECTRONICS,MacOS_Safari,DE,MATCH,FAILED,12,0.60,0
CGW_0000314,DEBIT,INFINITE,192.82,4829_MONEY_TRANSFER,Linux_Firefox,IN,MATCH,SUCCESS_BIOMETRIC,4,0.48,0
CGW_0000315,PREPAID,SIGNATURE,882.01,5411_GROCERY,Windows_Chrome,US,MATCH,SUCCESS_BIOMETRIC,6,0.78,0
CGW_0000316,PREPAID,CLASSIC,773.54,5732_ELECTRONICS,iOS,AE,MATCH,SUCCESS_BIOMETRIC,2,0.45,0
CGW_0000317,DEBIT,SIGNATURE,2517.95,5812_RESTAURANT,Linux_Firefox,AU,MATCH,BYPASSED,5,0.28,0
CGW_0000318,PREPAID,INFINITE,78.45,7995_BETTING,Linux_Firefox,IN,MATCH,SUCCESS_BIOMETRIC,4,0.39,1
CGW_0000319,PREPAID,GOLD,4241.02,5812_RESTAURANT,MacOS_Safari,DE,MATCH,BYPASSED,8,0.46,1
CGW_0000320,CORPORATE,PLATINUM,1009.62,7995_BETTING,Linux_Firefox,CA,MATCH,FAILED,3,0.90,1
CGW_0000321,PREPAID,PLATINUM,348.76,4829_MONEY_TRANSFER,Android,AE,MATCH,SUCCESS_BIOMETRIC,7,0.16,0
CGW_0000322,CORPORATE,CLASSIC,1026.53,4722_TRAVEL,Linux_Firefox,DE,MATCH,SUCCESS_BIOMETRIC,7,0.28,0
CGW_0000323,DEBIT,GOLD,13.81,7995_BETTING,Android,AU,MATCH,BYPASSED,2,0.72,1
CGW_0000324,CORPORATE,CLASSIC,2654.17,5812_RESTAURANT,Android,AE,MATCH,SUCCESS_OTP,8,0.10,0
CGW_0000325,PREPAID,PLATINUM,837.42,5812_RESTAURANT,MacOS_Safari,AE,MATCH,FAILED,5,0.79,0
CGW_0000326,CREDIT,SIGNATURE,1173.05,5812_RESTAURANT,iOS,AE,MISMATCH,SUCCESS_OTP,6,0.93,1
CGW_0000327,CORPORATE,CLASSIC,469.09,5411_GROCERY,Windows_Chrome,CA,MISMATCH,SUCCESS_BIOMETRIC,4,0.84,1
CGW_0000328,CORPORATE,PLATINUM,242.70,5812_RESTAURANT,Android,SG,MISMATCH,SUCCESS_BIOMETRIC,2,0.46,1
CGW_0000329,CORPORATE,SIGNATURE,2970.70,4722_TRAVEL,Android,GB,MATCH,SUCCESS_OTP,7,0.63,0
CGW_0000330,CREDIT,INFINITE,1304.91,5812_RESTAURANT,Linux_Firefox,CA,MATCH,BYPASSED,4,0.13,0
CGW_0000331,PREPAID,GOLD,1082.49,5812_RESTAURANT,Windows_Chrome,DE,MATCH,BYPASSED,3,0.38,0
CGW_0000332,DEBIT,SIGNATURE,2017.24,4722_TRAVEL,Linux_Firefox,GB,MATCH,BYPASSED,3,0.44,0
CGW_0000333,CORPORATE,CLASSIC,3506.87,5411_GROCERY,iOS,AU,MATCH,SUCCESS_BIOMETRIC,10,0.22,0
CGW_0000334,PREPAID,INFINITE,238.99,4722_TRAVEL,MacOS_Safari,AU,MATCH,BYPASSED,11,0.07,0
CGW_0000335,DEBIT,CLASSIC,1756.71,7995_BETTING,Android,DE,MATCH,FAILED,2,0.58,1
CGW_0000336,CREDIT,CLASSIC,2458.98,5812_RESTAURANT,Windows_Chrome,GB,MISMATCH,SUCCESS_BIOMETRIC,7,0.88,1
CGW_0000337,PREPAID,CLASSIC,3378.29,4722_TRAVEL,Android,AE,MATCH,BYPASSED,6,0.86,1
CGW_0000338,PREPAID,SIGNATURE,1648.38,7995_BETTING,Android,AE,MATCH,BYPASSED,4,0.50,1
CGW_0000339,CORPORATE,SIGNATURE,104.87,4722_TRAVEL,Linux_Firefox,GB,MATCH,FAILED,3,0.32,0
CGW_0000340,PREPAID,CLASSIC,4311.50,5411_GROCERY,Windows_Chrome,CA,MATCH,FAILED,7,0.52,1
CGW_0000341,PREPAID,INFINITE,2594.79,5732_ELECTRONICS,Linux_Firefox,CA,MATCH,BYPASSED,8,0.23,0
CGW_0000342,CORPORATE,CLASSIC,127.86,4722_TRAVEL,Linux_Firefox,AE,MATCH,SUCCESS_OTP,8,0.29,0
CGW_0000343,CREDIT,INFINITE,67.22,4722_TRAVEL,Linux_Firefox,IN,MATCH,BYPASSED,11,0.40,0
CGW_0000344,PREPAID,CLASSIC,124.66,5812_RESTAURANT,Windows_Chrome,US,MATCH,SUCCESS_OTP,9,0.19,0
CGW_0000345,CREDIT,GOLD,1361.39,4829_MONEY_TRANSFER,iOS,AU,MATCH,FAILED,8,0.74,0
CGW_0000346,CREDIT,INFINITE,3585.45,4722_TRAVEL,Linux_Firefox,US,MATCH,SUCCESS_BIOMETRIC,10,0.71,1
CGW_0000347,CREDIT,GOLD,1000.71,4722_TRAVEL,iOS,IN,MATCH,SUCCESS_OTP,6,0.36,0
CGW_0000348,PREPAID,CLASSIC,1179.06,5732_ELECTRONICS,MacOS_Safari,IN,MATCH,FAILED,7,0.41,0
CGW_0000349,CORPORATE,INFINITE,3139.43,4722_TRAVEL,Windows_Chrome,AE,MATCH,FAILED,12,0.05,1
CGW_0000350,CREDIT,GOLD,2220.53,4722_TRAVEL,Windows_Chrome,DE,MISMATCH,BYPASSED,5,0.01,1
CGW_0000351,CORPORATE,SIGNATURE,1610.95,5812_RESTAURANT,Windows_Chrome,DE,MATCH,SUCCESS_BIOMETRIC,2,0.65,0
CGW_0000352,PREPAID,PLATINUM,1821.35,5812_RESTAURANT,iOS,GB,MATCH,BYPASSED,9,0.57,0
CGW_0000353,CREDIT,SIGNATURE,1993.00,5411_GROCERY,Linux_Firefox,IN,MISMATCH,SUCCESS_OTP,7,0.80,1
CGW_0000354,CREDIT,INFINITE,615.59,5812_RESTAURANT,iOS,IN,MATCH,BYPASSED,6,0.03,0
CGW_0000355,DEBIT,INFINITE,724.04,5812_RESTAURANT,iOS,IN,MATCH,SUCCESS_BIOMETRIC,4,0.28,0
CGW_0000356,CREDIT,GOLD,3625.56,4829_MONEY_TRANSFER,Android,IN,MATCH,SUCCESS_OTP,7,0.04,0
CGW_0000357,CORPORATE,GOLD,2593.67,5411_GROCERY,Windows_Chrome,US,MATCH,FAILED,8,0.13,0
CGW_0000358,CORPORATE,CLASSIC,2838.92,7995_BETTING,Windows_Chrome,DE,MATCH,SUCCESS_OTP,8,0.12,1
CGW_0000359,CORPORATE,PLATINUM,3638.05,5732_ELECTRONICS,Android,GB,MATCH,BYPASSED,12,0.18,0
CGW_0000360,CORPORATE,CLASSIC,953.47,5812_RESTAURANT,MacOS_Safari,IN,MATCH,BYPASSED,12,0.02,0
CGW_0000361,PREPAID,PLATINUM,3398.49,5732_ELECTRONICS,iOS,GB,MISMATCH,BYPASSED,1,0.79,1
CGW_0000362,DEBIT,INFINITE,2384.02,7995_BETTING,Windows_Chrome,GB,MATCH,BYPASSED,12,0.52,1
CGW_0000363,DEBIT,INFINITE,3806.84,5732_ELECTRONICS,iOS,AE,MATCH,SUCCESS_BIOMETRIC,6,0.75,0
CGW_0000364,PREPAID,INFINITE,3852.06,5411_GROCERY,Windows_Chrome,IN,MATCH,SUCCESS_BIOMETRIC,6,0.60,1
CGW_0000365,CORPORATE,INFINITE,1768.73,4829_MONEY_TRANSFER,MacOS_Safari,AU,MATCH,FAILED,1,0.26,0
CGW_0000366,DEBIT,INFINITE,3307.01,7995_BETTING,iOS,CA,MISMATCH,SUCCESS_OTP,4,0.74,1
CGW_0000367,DEBIT,INFINITE,3707.11,7995_BETTING,Linux_Firefox,AU,MATCH,SUCCESS_OTP,12,0.91,1
CGW_0000368,PREPAID,SIGNATURE,1568.15,5812_RESTAURANT,iOS,AU,MATCH,BYPASSED,1,0.72,0
CGW_0000369,CREDIT,CLASSIC,2233.65,4722_TRAVEL,Linux_Firefox,DE,MATCH,SUCCESS_OTP,4,0.27,0
CGW_0000370,CORPORATE,SIGNATURE,2481.40,5812_RESTAURANT,iOS,AU,MATCH,BYPASSED,5,0.34,0
CGW_0000371,CREDIT,CLASSIC,3179.41,5732_ELECTRONICS,Android,AU,MATCH,SUCCESS_OTP,9,0.98,1
CGW_0000372,PREPAID,SIGNATURE,1712.42,5732_ELECTRONICS,iOS,IN,MATCH,BYPASSED,7,0.89,1
CGW_0000373,CREDIT,PLATINUM,4019.66,5732_ELECTRONICS,Linux_Firefox,US,MATCH,SUCCESS_OTP,7,0.89,1
CGW_0000374,CREDIT,INFINITE,2852.18,5411_GROCERY,Windows_Chrome,CA,MATCH,FAILED,3,0.39,0
CGW_0000375,CREDIT,GOLD,1165.87,5812_RESTAURANT,Windows_Chrome,CA,MATCH,FAILED,4,0.49,0
CGW_0000376,DEBIT,PLATINUM,4317.98,7995_BETTING,MacOS_Safari,AU,MATCH,SUCCESS_BIOMETRIC,1,0.43,1
CGW_0000377,PREPAID,PLATINUM,786.21,7995_BETTING,MacOS_Safari,IN,MATCH,SUCCESS_OTP,12,0.55,1
CGW_0000378,CORPORATE,GOLD,170.51,5812_RESTAURANT,MacOS_Safari,GB,MATCH,FAILED,8,0.72,0
CGW_0000379,DEBIT,SIGNATURE,2099.10,4829_MONEY_TRANSFER,iOS,CA,MATCH,BYPASSED,8,0.65,0
CGW_0000380,DEBIT,CLASSIC,745.99,4722_TRAVEL,Android,SG,MATCH,SUCCESS_BIOMETRIC,5,0.46,0
CGW_0000381,CREDIT,SIGNATURE,4467.82,5732_ELECTRONICS,MacOS_Safari,GB,MISMATCH,SUCCESS_BIOMETRIC,8,0.23,1
CGW_0000382,DEBIT,CLASSIC,4019.66,7995_BETTING,Android,IN,MISMATCH,SUCCESS_BIOMETRIC,11,0.88,1
CGW_0000383,CREDIT,SIGNATURE,75.84,5411_GROCERY,iOS,US,MATCH,SUCCESS_BIOMETRIC,4,0.23,0
CGW_0000384,DEBIT,SIGNATURE,1388.74,5812_RESTAURANT,Android,IN,MATCH,SUCCESS_OTP,3,0.81,0
CGW_0000385,CORPORATE,CLASSIC,2616.44,5411_GROCERY,MacOS_Safari,AE,MATCH,SUCCESS_BIOMETRIC,2,0.39,0
CGW_0000386,DEBIT,PLATINUM,2736.74,5732_ELECTRONICS,Android,AE,MATCH,SUCCESS_BIOMETRIC,8,0.44,0
CGW_0000387,PREPAID,PLATINUM,1742.78,5411_GROCERY,MacOS_Safari,DE,MATCH,SUCCESS_OTP,8,0.57,0
CGW_0000388,DEBIT,PLATINUM,2452.85,4829_MONEY_TRANSFER,MacOS_Safari,GB,MATCH,BYPASSED,3,0.40,0
CGW_0000389,DEBIT,CLASSIC,2889.25,4722_TRAVEL,Linux_Firefox,AU,MATCH,BYPASSED,12,0.31,0
CGW_0000390,DEBIT,GOLD,913.73,5812_RESTAURANT,Windows_Chrome,CA,MATCH,SUCCESS_OTP,5,0.15,0
CGW_0000391,DEBIT,GOLD,705.28,4722_TRAVEL,Linux_Firefox,SG,MATCH,SUCCESS_OTP,12,0.52,0
CGW_0000392,CREDIT,GOLD,2793.26,5732_ELECTRONICS,iOS,DE,MATCH,SUCCESS_OTP,4,0.45,0
CGW_0000393,CREDIT,INFINITE,611.09,7995_BETTING,MacOS_Safari,CA,MISMATCH,SUCCESS_BIOMETRIC,7,0.71,1
CGW_0000394,CREDIT,PLATINUM,2684.72,5732_ELECTRONICS,MacOS_Safari,US,MISMATCH,SUCCESS_OTP,6,0.17,1
CGW_0000395,CREDIT,CLASSIC,3567.58,4722_TRAVEL,Windows_Chrome,IN,MATCH,BYPASSED,2,0.68,0
CGW_0000396,DEBIT,INFINITE,3439.32,5411_GROCERY,iOS,SG,MATCH,BYPASSED,3,0.72,0
CGW_0000397,PREPAID,SIGNATURE,4007.59,4722_TRAVEL,Windows_Chrome,CA,MATCH,BYPASSED,8,0.65,0
CGW_0000398,DEBIT,GOLD,2992.28,5812_RESTAURANT,MacOS_Safari,AE,MATCH,FAILED,2,0.28,0
CGW_0000399,CORPORATE,PLATINUM,4420.36,5812_RESTAURANT,MacOS_Safari,AU,MATCH,FAILED,9,0.17,1
