ApplicationID,ApplicantAge,EmploymentType,YearsOfExperience,MonthlyIncomeINR,RequestedLoanAmount,LoanTenureMonths,DebtToIncomeRatio,CIBIL_CreditScore,ExistingActiveLoansCount,LoanPurpose,HasCoApplicant,LoanDefaultRisk
APP_000218,30,SALARIED_MNC,24.80,347380.60,323868.08,24,0.32,848,4,VEHICLE_PURCHASE,YES,0
APP_000219,58,BUSINESS_OWNER,1.60,107913.25,2343217.69,60,0.12,565,2,BUSINESS_EXPANSION,NO,1
APP_000220,41,SALARIED_GOVT,9.40,243650.70,1260298.35,48,0.67,752,1,BUSINESS_EXPANSION,NO,1
APP_000221,51,SELF_EMPLOYED_PROFESSIONAL,15.80,251487.68,1942871.60,84,0.30,697,2,BUSINESS_EXPANSION,YES,0
APP_000222,61,SELF_EMPLOYED_PROFESSIONAL,2.60,205704.08,1393710.49,84,0.49,648,4,HOME_RENOVATION,YES,0
APP_000223,30,SALARIED_GOVT,16.30,248123.15,2389058.87,60,0.74,826,2,BUSINESS_EXPANSION,YES,1
APP_000224,48,BUSINESS_OWNER,14.10,321446.03,1283463.76,36,0.57,732,3,HOME_RENOVATION,YES,1
APP_000225,21,BUSINESS_OWNER,18.30,71770.63,1171642.62,24,0.29,623,5,DEBT_CONSOLIDATION,NO,1
APP_000226,56,SELF_EMPLOYED_PROFESSIONAL,0.70,202857.54,590634.67,84,0.23,581,1,EDUCATION,YES,1
APP_000227,62,SELF_EMPLOYED_PROFESSIONAL,3.40,304523.49,2192846.64,84,0.70,771,4,BUSINESS_EXPANSION,NO,1
APP_000228,53,SALARIED_GOVT,19.50,156747.97,1421212.40,60,0.37,838,5,BUSINESS_EXPANSION,NO,0
APP_000229,60,SALARIED_MNC,4.20,217617.55,1735106.36,84,0.70,795,5,MEDICAL_EMERGENCY,NO,1
APP_000230,48,CONTRACTUAL,22.50,306168.04,65999.62,84,0.54,715,1,MEDICAL_EMERGENCY,NO,0
APP_000231,60,SALARIED_MNC,9.20,292604.00,2104753.83,36,0.19,670,2,HOME_RENOVATION,NO,0
APP_000232,27,CONTRACTUAL,14.70,89410.82,1836443.83,24,0.65,745,5,BUSINESS_EXPANSION,NO,1
APP_000233,30,SALARIED_MNC,22.90,308040.25,1728076.74,24,0.45,846,0,BUSINESS_EXPANSION,YES,0
APP_000234,24,SALARIED_MNC,22.00,180396.68,142728.98,12,0.45,768,4,VEHICLE_PURCHASE,NO,0
APP_000235,27,CONTRACTUAL,10.80,165452.49,1216242.01,120,0.66,801,3,VEHICLE_PURCHASE,YES,1
APP_000236,52,SALARIED_GOVT,17.70,332493.96,1305747.95,60,0.27,771,5,DEBT_CONSOLIDATION,NO,0
APP_000237,59,SELF_EMPLOYED_PROFESSIONAL,2.20,28981.87,1828604.02,120,0.34,829,1,HOME_RENOVATION,YES,1
APP_000238,35,SALARIED_MNC,17.70,219220.97,1079926.82,36,0.14,792,4,VEHICLE_PURCHASE,NO,0
APP_000239,54,SALARIED_MNC,3.00,111067.69,896913.39,36,0.63,731,2,VEHICLE_PURCHASE,NO,1
APP_000240,30,SALARIED_GOVT,15.00,57928.10,769427.56,24,0.17,658,4,DEBT_CONSOLIDATION,YES,0
APP_000241,37,BUSINESS_OWNER,24.50,33207.10,1772866.01,12,0.67,674,2,VEHICLE_PURCHASE,NO,1
APP_000242,37,BUSINESS_OWNER,22.10,99131.36,1037131.53,60,0.56,738,1,DEBT_CONSOLIDATION,NO,1
APP_000243,35,SALARIED_MNC,24.00,228633.91,477988.85,24,0.71,658,2,VEHICLE_PURCHASE,YES,1
APP_000244,39,SELF_EMPLOYED_PROFESSIONAL,20.40,212849.20,1470001.38,24,0.24,592,0,DEBT_CONSOLIDATION,YES,1
APP_000245,25,SELF_EMPLOYED_PROFESSIONAL,24.50,135131.12,1639857.24,120,0.69,575,0,HOME_RENOVATION,NO,1
APP_000246,27,SELF_EMPLOYED_PROFESSIONAL,23.60,339327.71,2490464.47,36,0.74,703,2,EDUCATION,NO,1
APP_000247,34,SELF_EMPLOYED_PROFESSIONAL,23.70,127599.38,505388.23,24,0.51,738,3,EDUCATION,NO,0
APP_000248,55,SALARIED_GOVT,20.70,79880.76,2450361.48,12,0.22,788,5,MEDICAL_EMERGENCY,YES,0
APP_000249,57,SALARIED_GOVT,3.20,282004.34,1554210.50,84,0.47,551,3,VEHICLE_PURCHASE,YES,1
APP_000250,29,SALARIED_MNC,6.70,39433.63,1808009.58,12,0.43,561,3,MEDICAL_EMERGENCY,YES,1
APP_000251,37,SELF_EMPLOYED_PROFESSIONAL,23.00,246007.02,1101663.77,84,0.16,594,4,BUSINESS_EXPANSION,YES,1
APP_000252,51,SALARIED_GOVT,6.50,190129.59,1195523.37,36,0.19,641,3,BUSINESS_EXPANSION,YES,0
APP_000253,57,SALARIED_GOVT,14.10,83454.02,1864316.41,120,0.16,850,1,MEDICAL_EMERGENCY,NO,0
APP_000254,34,SALARIED_GOVT,16.60,284032.84,2154508.42,60,0.57,813,5,EDUCATION,NO,1
APP_000255,29,SELF_EMPLOYED_PROFESSIONAL,2.80,141367.33,1122179.59,60,0.48,568,2,BUSINESS_EXPANSION,YES,1
APP_000256,42,SALARIED_GOVT,18.70,123271.87,1868469.07,24,0.70,684,0,EDUCATION,YES,1
APP_000257,50,BUSINESS_OWNER,11.70,215795.66,803655.69,48,0.45,826,0,HOME_RENOVATION,YES,0
APP_000258,26,BUSINESS_OWNER,5.50,189596.00,2190927.46,12,0.66,686,4,BUSINESS_EXPANSION,YES,1
APP_000259,25,BUSINESS_OWNER,2.40,301098.75,1124729.17,48,0.53,839,5,EDUCATION,YES,0
APP_000260,33,CONTRACTUAL,0.90,266598.92,602523.69,48,0.47,651,4,BUSINESS_EXPANSION,YES,0
APP_000261,51,SELF_EMPLOYED_PROFESSIONAL,15.30,92745.20,846716.57,60,0.60,562,0,VEHICLE_PURCHASE,YES,1
APP_000262,57,CONTRACTUAL,8.80,294845.32,2441456.55,36,0.66,566,1,HOME_RENOVATION,YES,1
APP_000263,42,BUSINESS_OWNER,1.20,208450.22,1506699.33,84,0.11,827,0,MEDICAL_EMERGENCY,NO,0
APP_000264,46,SELF_EMPLOYED_PROFESSIONAL,22.20,282417.34,786011.63,12,0.26,713,1,EDUCATION,NO,0
APP_000265,52,SALARIED_MNC,17.30,180445.04,2343373.74,60,0.22,595,5,DEBT_CONSOLIDATION,YES,1
APP_000266,55,SALARIED_GOVT,5.00,183213.96,1316754.01,36,0.27,732,2,EDUCATION,YES,0
APP_000267,51,SELF_EMPLOYED_PROFESSIONAL,1.20,66502.63,366160.81,84,0.34,815,5,BUSINESS_EXPANSION,YES,0
APP_000268,26,CONTRACTUAL,4.70,173773.27,2404369.99,60,0.44,704,5,MEDICAL_EMERGENCY,NO,0
APP_000269,23,SELF_EMPLOYED_PROFESSIONAL,12.40,95197.10,1913976.00,60,0.53,842,2,DEBT_CONSOLIDATION,YES,0
APP_000270,34,SALARIED_GOVT,8.20,69433.35,2474758.90,84,0.20,821,0,DEBT_CONSOLIDATION,NO,0
APP_000271,55,SELF_EMPLOYED_PROFESSIONAL,17.70,227278.98,640051.69,120,0.52,795,1,MEDICAL_EMERGENCY,NO,0
APP_000272,54,SALARIED_GOVT,16.10,36065.03,797308.43,36,0.58,789,2,HOME_RENOVATION,NO,1
APP_000273,57,SALARIED_MNC,7.70,80666.46,1011511.23,24,0.37,839,0,EDUCATION,YES,0
APP_000274,23,SALARIED_GOVT,6.90,130027.60,464445.36,48,0.67,750,3,VEHICLE_PURCHASE,YES,1
APP_000275,48,SALARIED_GOVT,24.00,84166.63,68046.85,84,0.44,629,5,BUSINESS_EXPANSION,YES,1
APP_000276,25,BUSINESS_OWNER,16.70,192833.16,2433600.87,84,0.68,593,2,VEHICLE_PURCHASE,YES,1
APP_000277,23,SALARIED_GOVT,19.70,189137.14,2026656.23,60,0.54,849,4,BUSINESS_EXPANSION,NO,0
APP_000278,37,SALARIED_MNC,15.60,56409.85,835555.72,60,0.69,705,4,HOME_RENOVATION,NO,1
APP_000279,30,SALARIED_MNC,13.60,75311.41,1218541.55,84,0.55,718,3,VEHICLE_PURCHASE,NO,0
APP_000280,57,BUSINESS_OWNER,16.70,291329.40,2460175.86,24,0.55,620,4,EDUCATION,NO,1
APP_000281,37,BUSINESS_OWNER,20.10,47620.55,967330.68,48,0.32,733,3,HOME_RENOVATION,NO,0
APP_000282,34,SALARIED_MNC,5.90,221895.09,2137201.26,48,0.33,686,0,MEDICAL_EMERGENCY,YES,0
APP_000283,26,BUSINESS_OWNER,2.10,207241.73,994514.79,12,0.57,671,5,EDUCATION,NO,1
APP_000284,31,SALARIED_GOVT,4.00,189554.54,712155.22,48,0.33,787,4,BUSINESS_EXPANSION,YES,0
APP_000285,34,SALARIED_MNC,18.20,238801.29,488522.49,48,0.11,785,3,DEBT_CONSOLIDATION,NO,0
APP_000286,46,SALARIED_MNC,6.30,215738.11,2071871.86,36,0.54,846,2,HOME_RENOVATION,YES,0
APP_000287,46,SALARIED_MNC,6.00,124007.01,595358.39,24,0.29,628,0,EDUCATION,NO,1
APP_000288,60,SELF_EMPLOYED_PROFESSIONAL,17.40,272166.40,1164353.85,48,0.58,701,4,EDUCATION,YES,1
APP_000289,56,CONTRACTUAL,14.60,140453.47,1021078.46,60,0.17,550,5,MEDICAL_EMERGENCY,YES,1
APP_000290,44,SALARIED_GOVT,1.80,300564.50,1184406.69,60,0.35,763,2,DEBT_CONSOLIDATION,NO,0
APP_000291,48,SALARIED_MNC,2.60,50956.11,184129.63,12,0.13,846,3,DEBT_CONSOLIDATION,YES,0
APP_000292,60,BUSINESS_OWNER,9.80,233915.90,459461.87,36,0.21,562,3,BUSINESS_EXPANSION,NO,1
APP_000293,47,SELF_EMPLOYED_PROFESSIONAL,12.10,108983.05,1196902.68,12,0.44,831,1,MEDICAL_EMERGENCY,YES,0
APP_000294,21,SALARIED_GOVT,9.00,142853.63,1342758.21,12,0.48,693,4,DEBT_CONSOLIDATION,NO,0
APP_000295,45,SALARIED_MNC,10.20,97195.87,309763.10,48,0.18,828,3,BUSINESS_EXPANSION,YES,0
APP_000296,27,SALARIED_GOVT,18.60,111625.71,1669606.06,36,0.63,817,2,MEDICAL_EMERGENCY,NO,1
APP_000297,29,BUSINESS_OWNER,17.80,166223.47,1672926.84,48,0.12,624,1,EDUCATION,YES,1
APP_000298,26,SALARIED_GOVT,14.10,200723.17,804578.27,36,0.27,597,3,HOME_RENOVATION,YES,1
APP_000299,48,SALARIED_GOVT,20.00,303018.10,1952618.21,48,0.42,577,3,DEBT_CONSOLIDATION,YES,1
APP_000300,48,BUSINESS_OWNER,20.30,231149.25,1240647.61,36,0.72,737,5,BUSINESS_EXPANSION,YES,1
APP_000301,30,SALARIED_MNC,1.30,328849.10,2100336.10,24,0.11,791,3,HOME_RENOVATION,YES,0
APP_000302,32,SALARIED_MNC,22.50,147116.79,1334875.87,24,0.42,737,4,DEBT_CONSOLIDATION,YES,0
APP_000303,37,SALARIED_GOVT,6.90,82513.91,1860157.32,24,0.53,752,3,DEBT_CONSOLIDATION,YES,0
APP_000304,34,CONTRACTUAL,9.70,106912.03,1360597.05,24,0.12,705,0,HOME_RENOVATION,YES,0
APP_000305,27,SELF_EMPLOYED_PROFESSIONAL,17.30,136504.13,1241992.92,48,0.51,719,2,BUSINESS_EXPANSION,YES,0
APP_000306,46,BUSINESS_OWNER,2.00,221446.98,168406.24,48,0.48,712,1,DEBT_CONSOLIDATION,YES,0
APP_000307,53,SALARIED_GOVT,5.40,194899.18,1873457.89,48,0.40,561,4,EDUCATION,YES,1
APP_000308,62,BUSINESS_OWNER,7.90,158563.44,674516.47,12,0.66,634,3,DEBT_CONSOLIDATION,YES,1
APP_000309,53,SALARIED_MNC,14.40,92413.30,2346627.86,24,0.39,592,5,VEHICLE_PURCHASE,YES,1
APP_000310,47,SALARIED_MNC,12.50,227955.39,460884.04,120,0.50,685,0,BUSINESS_EXPANSION,NO,0
APP_000311,47,SALARIED_MNC,23.00,203168.39,2184245.53,48,0.21,741,1,HOME_RENOVATION,NO,0
APP_000312,29,CONTRACTUAL,4.90,305416.37,1328900.16,24,0.17,619,5,HOME_RENOVATION,YES,1
APP_000313,51,SALARIED_MNC,15.60,246119.84,416884.76,60,0.15,621,5,DEBT_CONSOLIDATION,NO,1
APP_000314,29,SALARIED_GOVT,18.50,139528.43,1037568.10,36,0.34,773,5,HOME_RENOVATION,YES,0
APP_000315,38,SALARIED_MNC,23.50,230107.43,1976986.83,60,0.46,779,0,EDUCATION,NO,0
APP_000316,61,CONTRACTUAL,7.20,175130.16,2431370.95,120,0.65,838,3,BUSINESS_EXPANSION,YES,1
APP_000317,25,SELF_EMPLOYED_PROFESSIONAL,17.80,149334.07,2253229.92,48,0.43,696,3,MEDICAL_EMERGENCY,NO,0
APP_000318,36,SALARIED_GOVT,17.70,68097.65,1946919.92,120,0.19,799,0,MEDICAL_EMERGENCY,YES,0
APP_000319,43,SALARIED_MNC,9.00,90011.99,1792737.59,120,0.62,723,4,DEBT_CONSOLIDATION,NO,1
APP_000320,54,SALARIED_MNC,4.80,69118.34,1339413.81,12,0.53,782,3,EDUCATION,YES,0
APP_000321,24,CONTRACTUAL,21.00,256482.11,983094.57,84,0.33,593,0,HOME_RENOVATION,YES,1
APP_000322,29,SELF_EMPLOYED_PROFESSIONAL,3.90,40491.89,1666958.34,12,0.67,724,2,BUSINESS_EXPANSION,YES,1
APP_000323,60,CONTRACTUAL,2.40,186630.77,957153.32,12,0.40,629,5,VEHICLE_PURCHASE,NO,1
APP_000324,30,SALARIED_GOVT,7.60,244661.31,750042.51,84,0.38,649,4,EDUCATION,YES,0
APP_000325,28,SALARIED_MNC,22.70,220171.38,276339.24,48,0.12,745,5,MEDICAL_EMERGENCY,NO,0
APP_000326,27,SELF_EMPLOYED_PROFESSIONAL,8.00,116933.32,913971.57,60,0.55,742,5,HOME_RENOVATION,NO,0
APP_000327,54,SELF_EMPLOYED_PROFESSIONAL,7.80,43758.96,711506.83,60,0.28,829,4,HOME_RENOVATION,YES,0
APP_000328,34,SALARIED_GOVT,19.00,37097.92,1881037.86,24,0.57,561,3,EDUCATION,NO,1
APP_000329,44,SELF_EMPLOYED_PROFESSIONAL,12.30,178599.51,451218.29,24,0.54,679,2,MEDICAL_EMERGENCY,NO,0
APP_000330,40,CONTRACTUAL,21.00,166179.75,1326698.81,60,0.57,744,5,EDUCATION,YES,1
APP_000331,39,BUSINESS_OWNER,21.50,233535.38,821185.47,120,0.36,740,5,HOME_RENOVATION,YES,0
APP_000332,28,SELF_EMPLOYED_PROFESSIONAL,9.50,189262.88,967309.11,84,0.38,726,1,MEDICAL_EMERGENCY,NO,0
APP_000333,21,SALARIED_GOVT,23.90,239256.88,1245433.41,12,0.45,584,3,VEHICLE_PURCHASE,NO,1
APP_000334,22,SALARIED_GOVT,2.80,121117.46,1262992.89,48,0.24,675,1,BUSINESS_EXPANSION,YES,0
APP_000335,46,CONTRACTUAL,16.40,102830.15,210739.17,60,0.56,729,0,BUSINESS_EXPANSION,NO,1
APP_000336,45,CONTRACTUAL,11.50,56678.95,1222052.08,48,0.46,686,5,EDUCATION,NO,0
APP_000337,23,CONTRACTUAL,4.40,95035.68,1741926.67,12,0.19,684,3,EDUCATION,YES,0
APP_000338,22,CONTRACTUAL,12.10,107320.43,452502.74,84,0.41,734,4,BUSINESS_EXPANSION,YES,0
APP_000339,45,CONTRACTUAL,0.60,205511.83,573039.77,36,0.63,651,1,HOME_RENOVATION,NO,1
APP_000340,32,SALARIED_MNC,8.20,309477.51,2380576.56,120,0.14,754,5,HOME_RENOVATION,NO,0
APP_000341,54,SALARIED_MNC,1.00,270919.52,972931.55,120,0.59,631,1,HOME_RENOVATION,YES,1
APP_000342,32,SALARIED_MNC,19.30,147269.44,1191530.33,12,0.33,696,3,BUSINESS_EXPANSION,YES,0
APP_000343,32,SALARIED_MNC,24.00,265345.41,1643211.35,84,0.53,658,2,DEBT_CONSOLIDATION,NO,0
APP_000344,47,CONTRACTUAL,14.90,241581.42,2018758.33,12,0.46,668,0,HOME_RENOVATION,NO,0
APP_000345,41,SALARIED_MNC,7.20,138769.47,528465.72,36,0.56,789,4,HOME_RENOVATION,YES,1
APP_000346,54,SALARIED_MNC,24.70,266298.30,1587669.96,60,0.17,681,2,HOME_RENOVATION,NO,0
APP_000347,30,SELF_EMPLOYED_PROFESSIONAL,24.30,207365.82,2434432.21,12,0.40,755,0,EDUCATION,NO,0
APP_000348,58,SELF_EMPLOYED_PROFESSIONAL,15.20,319070.07,606612.52,84,0.29,640,3,HOME_RENOVATION,YES,0
APP_000349,46,BUSINESS_OWNER,3.20,151918.47,2438312.47,36,0.74,760,3,EDUCATION,NO,1
APP_000350,60,SALARIED_MNC,18.60,134004.36,129861.57,24,0.57,586,2,BUSINESS_EXPANSION,NO,1
APP_000351,29,SALARIED_MNC,7.40,107739.47,630437.96,120,0.66,755,1,MEDICAL_EMERGENCY,NO,1
APP_000352,21,SELF_EMPLOYED_PROFESSIONAL,20.80,267981.13,1335994.44,120,0.58,592,2,BUSINESS_EXPANSION,YES,1
APP_000353,34,SALARIED_MNC,23.00,322033.70,926933.13,24,0.12,773,3,DEBT_CONSOLIDATION,NO,0
APP_000354,36,SALARIED_GOVT,19.90,42892.23,2078524.65,84,0.59,738,3,MEDICAL_EMERGENCY,YES,1
APP_000355,62,SALARIED_MNC,16.70,155789.41,599654.51,24,0.11,646,1,BUSINESS_EXPANSION,YES,0
APP_000356,39,SALARIED_GOVT,4.00,264873.44,1579194.71,12,0.71,605,5,EDUCATION,YES,1
APP_000357,54,SALARIED_MNC,4.80,274963.55,659261.39,84,0.33,749,2,EDUCATION,YES,0
APP_000358,24,SALARIED_MNC,8.20,206990.87,1888258.44,36,0.30,739,5,HOME_RENOVATION,YES,0
APP_000359,38,CONTRACTUAL,7.50,326900.68,54394.38,24,0.70,751,1,EDUCATION,YES,1
APP_000360,53,CONTRACTUAL,11.10,162105.79,2496978.36,36,0.67,684,4,DEBT_CONSOLIDATION,NO,1
APP_000361,30,BUSINESS_OWNER,8.00,261796.29,2377903.44,60,0.59,843,2,DEBT_CONSOLIDATION,NO,1
APP_000362,58,CONTRACTUAL,8.60,40736.09,412002.77,12,0.50,793,3,VEHICLE_PURCHASE,NO,0
APP_000363,28,SALARIED_MNC,8.50,143456.71,415827.77,48,0.23,827,5,MEDICAL_EMERGENCY,YES,0
APP_000364,40,CONTRACTUAL,16.20,309366.77,2011113.88,36,0.67,811,1,VEHICLE_PURCHASE,NO,1
APP_000365,22,BUSINESS_OWNER,24.00,101854.06,1699670.74,120,0.31,663,3,DEBT_CONSOLIDATION,YES,0
APP_000366,59,SALARIED_GOVT,19.70,51914.48,1929119.43,60,0.61,658,0,BUSINESS_EXPANSION,NO,1
APP_000367,47,CONTRACTUAL,11.90,72060.38,1433852.70,12,0.66,827,5,EDUCATION,YES,1
APP_000368,39,CONTRACTUAL,3.00,332062.67,1627943.30,60,0.19,671,0,VEHICLE_PURCHASE,NO,0
APP_000369,47,SELF_EMPLOYED_PROFESSIONAL,2.30,81498.21,2137061.20,12,0.13,564,1,MEDICAL_EMERGENCY,NO,1
APP_000370,46,BUSINESS_OWNER,19.10,268921.67,102616.27,84,0.51,619,4,HOME_RENOVATION,NO,1
APP_000371,45,CONTRACTUAL,13.20,149044.45,569437.88,24,0.69,748,2,MEDICAL_EMERGENCY,NO,1
APP_000372,36,SALARIED_MNC,21.70,49803.34,491811.85,36,0.34,822,5,DEBT_CONSOLIDATION,YES,0
APP_000373,38,SALARIED_MNC,4.20,180499.39,1749074.21,36,0.56,741,4,EDUCATION,NO,1
APP_000374,45,CONTRACTUAL,9.60,330190.48,1102595.55,60,0.35,849,5,HOME_RENOVATION,NO,0
APP_000375,23,CONTRACTUAL,17.80,199319.03,2137576.23,24,0.63,562,3,VEHICLE_PURCHASE,NO,1
APP_000376,42,CONTRACTUAL,17.60,326276.45,1204153.98,48,0.57,552,4,VEHICLE_PURCHASE,YES,1
APP_000377,29,BUSINESS_OWNER,23.10,225466.98,683915.50,120,0.65,622,5,BUSINESS_EXPANSION,YES,1
APP_000378,48,SALARIED_MNC,12.70,56610.14,1697365.44,24,0.56,840,3,EDUCATION,YES,1
APP_000379,50,BUSINESS_OWNER,3.00,89509.58,1001333.04,60,0.36,565,1,DEBT_CONSOLIDATION,YES,1
APP_000380,27,SELF_EMPLOYED_PROFESSIONAL,12.60,244105.61,876610.28,12,0.65,569,0,VEHICLE_PURCHASE,NO,1
APP_000381,27,SALARIED_GOVT,9.30,218582.68,551953.38,24,0.40,729,5,HOME_RENOVATION,YES,0
APP_000382,47,SELF_EMPLOYED_PROFESSIONAL,7.10,171902.69,2062840.58,12,0.24,629,2,MEDICAL_EMERGENCY,NO,1
APP_000383,48,SELF_EMPLOYED_PROFESSIONAL,16.80,336178.79,1052282.83,48,0.19,623,4,DEBT_CONSOLIDATION,NO,1
APP_000384,41,SALARIED_GOVT,24.90,159681.27,900515.32,36,0.37,820,2,MEDICAL_EMERGENCY,YES,0
APP_000385,53,CONTRACTUAL,22.00,284258.92,1911510.76,48,0.49,732,1,DEBT_CONSOLIDATION,NO,0
APP_000386,22,CONTRACTUAL,8.60,210612.54,2406797.72,60,0.71,831,2,MEDICAL_EMERGENCY,YES,1
APP_000387,60,SELF_EMPLOYED_PROFESSIONAL,11.90,300681.36,312933.54,60,0.15,614,4,EDUCATION,NO,1
APP_000388,57,SALARIED_MNC,7.10,325617.55,1737483.67,84,0.61,765,5,HOME_RENOVATION,NO,1
APP_000389,33,SALARIED_MNC,24.40,260125.20,2132959.75,60,0.56,637,3,VEHICLE_PURCHASE,NO,1
APP_000390,41,SELF_EMPLOYED_PROFESSIONAL,7.10,28339.13,1352558.50,24,0.52,808,5,HOME_RENOVATION,NO,1
APP_000391,34,SELF_EMPLOYED_PROFESSIONAL,20.70,52435.46,592627.33,12,0.57,737,1,DEBT_CONSOLIDATION,YES,1
APP_000392,37,SALARIED_GOVT,12.30,261597.79,69292.87,120,0.43,663,3,HOME_RENOVATION,YES,0
APP_000393,21,SALARIED_MNC,22.90,83144.24,1407779.96,24,0.32,682,0,VEHICLE_PURCHASE,NO,0
APP_000394,62,CONTRACTUAL,2.30,147714.39,1329440.15,60,0.49,590,1,HOME_RENOVATION,YES,1
APP_000395,43,SELF_EMPLOYED_PROFESSIONAL,21.40,39884.00,1291341.94,48,0.31,630,5,DEBT_CONSOLIDATION,YES,1
APP_000396,38,BUSINESS_OWNER,21.00,34306.07,1562143.01,48,0.49,627,1,EDUCATION,NO,1
APP_000397,59,SALARIED_GOVT,13.90,227184.17,189554.89,120,0.61,582,4,DEBT_CONSOLIDATION,YES,1
APP_000398,61,SELF_EMPLOYED_PROFESSIONAL,2.90,175776.66,1358790.43,120,0.16,675,3,VEHICLE_PURCHASE,NO,0
APP_000399,56,SALARIED_MNC,18.50,123072.38,693276.07,24,0.30,573,1,HOME_RENOVATION,YES,1
APP_000400,42,SALARIED_GOVT,14.50,64917.83,1018823.56,84,0.17,792,4,BUSINESS_EXPANSION,NO,0
APP_000401,54,SALARIED_MNC,17.80,65957.31,807449.57,12,0.69,645,4,HOME_RENOVATION,YES,1
APP_000402,38,CONTRACTUAL,3.70,29712.27,976378.64,24,0.68,577,4,DEBT_CONSOLIDATION,NO,1
APP_000403,54,SALARIED_MNC,6.20,285477.09,672002.66,24,0.38,627,2,HOME_RENOVATION,NO,1
APP_000404,38,CONTRACTUAL,7.50,196700.41,607075.04,12,0.43,624,1,DEBT_CONSOLIDATION,NO,1
APP_000405,45,CONTRACTUAL,16.00,293543.21,1928859.10,60,0.45,623,0,EDUCATION,NO,1
APP_000406,23,SALARIED_MNC,22.30,111977.66,249582.04,120,0.45,806,2,VEHICLE_PURCHASE,NO,0
APP_000407,38,CONTRACTUAL,7.40,121816.90,217570.91,12,0.31,824,2,VEHICLE_PURCHASE,YES,0
APP_000408,25,SALARIED_GOVT,21.90,348217.03,2471831.74,84,0.13,810,4,EDUCATION,NO,0
APP_000409,37,BUSINESS_OWNER,3.00,85515.46,211870.33,24,0.34,682,2,BUSINESS_EXPANSION,YES,0
APP_000410,54,CONTRACTUAL,15.40,310663.49,73491.82,36,0.63,629,5,MEDICAL_EMERGENCY,NO,1
APP_000411,26,SELF_EMPLOYED_PROFESSIONAL,23.40,202137.07,1088499.43,24,0.61,822,4,DEBT_CONSOLIDATION,YES,1
APP_000412,31,SALARIED_MNC,23.60,168086.11,1609101.16,120,0.67,685,1,VEHICLE_PURCHASE,YES,1
APP_000413,36,SALARIED_GOVT,6.30,85953.05,1576242.25,84,0.20,669,1,EDUCATION,YES,0
APP_000414,24,BUSINESS_OWNER,21.30,222548.89,1954595.81,120,0.48,820,4,MEDICAL_EMERGENCY,YES,0
APP_000415,47,SELF_EMPLOYED_PROFESSIONAL,9.50,52925.77,1931259.19,48,0.35,764,4,VEHICLE_PURCHASE,NO,0
APP_000416,44,SALARIED_GOVT,11.80,276700.68,303915.54,84,0.57,707,1,EDUCATION,YES,1
APP_000417,40,SALARIED_MNC,11.00,280053.38,977966.68,120,0.35,711,5,BUSINESS_EXPANSION,YES,0
APP_000418,43,CONTRACTUAL,12.70,154623.18,868260.40,120,0.42,812,3,EDUCATION,NO,0
APP_000419,53,CONTRACTUAL,24.40,213430.14,1562989.55,48,0.69,721,4,BUSINESS_EXPANSION,YES,1
APP_000420,59,SALARIED_GOVT,3.20,103365.85,1320951.98,12,0.49,806,0,BUSINESS_EXPANSION,NO,0
APP_000421,35,SALARIED_GOVT,12.20,222404.34,735574.75,12,0.29,572,1,EDUCATION,NO,1
APP_000422,43,SELF_EMPLOYED_PROFESSIONAL,15.50,200570.41,548563.60,120,0.44,841,3,MEDICAL_EMERGENCY,NO,0
APP_000423,60,SALARIED_GOVT,13.30,33715.14,266403.15,60,0.23,641,0,BUSINESS_EXPANSION,YES,0
APP_000424,30,SALARIED_MNC,16.20,55865.62,2209568.20,60,0.30,689,0,MEDICAL_EMERGENCY,YES,0
APP_000425,35,CONTRACTUAL,21.90,178494.00,1741668.76,12,0.58,737,2,MEDICAL_EMERGENCY,YES,1
APP_000426,57,SALARIED_GOVT,7.90,245884.99,2224211.99,48,0.36,850,0,VEHICLE_PURCHASE,YES,0
APP_000427,53,SALARIED_GOVT,4.50,96902.22,1558124.66,120,0.10,836,3,BUSINESS_EXPANSION,NO,0
APP_000428,27,SALARIED_GOVT,20.50,35330.51,389515.12,84,0.69,743,5,BUSINESS_EXPANSION,NO,1
APP_000429,38,SALARIED_GOVT,8.80,169302.67,2206976.39,60,0.45,643,2,VEHICLE_PURCHASE,YES,0
APP_000430,28,CONTRACTUAL,4.10,145848.45,1744609.45,48,0.52,657,5,HOME_RENOVATION,YES,0
APP_000431,31,SALARIED_MNC,1.60,328467.06,1600031.03,48,0.12,703,1,MEDICAL_EMERGENCY,NO,0
APP_000432,54,BUSINESS_OWNER,14.30,65555.91,1490657.87,24,0.51,797,3,DEBT_CONSOLIDATION,NO,0
APP_000433,32,SELF_EMPLOYED_PROFESSIONAL,22.80,145164.83,112997.85,60,0.24,721,4,VEHICLE_PURCHASE,NO,0
APP_000434,38,BUSINESS_OWNER,8.10,306983.98,459971.30,120,0.71,803,3,BUSINESS_EXPANSION,NO,1
APP_000435,46,BUSINESS_OWNER,8.40,80995.66,145402.29,24,0.38,786,1,VEHICLE_PURCHASE,YES,0
APP_000436,62,BUSINESS_OWNER,20.40,243873.74,1845317.46,84,0.71,596,3,DEBT_CONSOLIDATION,NO,1
APP_000437,28,SALARIED_GOVT,19.00,205672.85,2077497.82,12,0.11,839,2,BUSINESS_EXPANSION,YES,0
