TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance
TX000860,AC00461,161.84,8/9/2023 0:00,Credit,Las Vegas,D000473,210.160.90.52,M094,Online,76,Retired,116,1,4019.02
TX000861,AC00479,497.79,10/17/2024,Debit,Tucson,D000663,121.67.144.20,M049,Branch,65,Student,51,1,3028.23
TX000862,AC00497,85.40,6/5/2025,Credit,Philadelphia,D000547,44.67.137.125,M099,Online,78,Student,93,1,238.09
TX000863,AC00471,167.85,8/10/2025,Debit,Virginia Beach,D000674,216.32.4.105,M074,Online,80,Doctor,32,1,14971.53
TX000864,AC00310,276.99,12/4/2022,Debit,Portland,D000156,90.111.245.138,M055,ATM,52,Engineer,138,1,11219.58
TX000865,AC00438,25.24,12/21/2020,Debit,Washington,D000149,81.248.235.147,M029,ATM,69,Retired,35,1,13776.47
TX000866,AC00379,30.77,4/24/2021,Debit,Washington,D000171,119.163.214.161,M072,ATM,73,Doctor,42,1,14915.53
TX000867,AC00464,1157.18,1/18/2023,Credit,Virginia Beach,D000571,145.179.219.57,M045,ATM,61,Student,24,1,170.47
TX000868,AC00448,404.82,6/16/2024,Debit,Virginia Beach,D000364,40.45.69.120,M035,ATM,44,Student,56,1,857.28
TX000869,AC00358,493.80,7/31/2023,Credit,Memphis,D000362,6.204.110.7,M068,Branch,55,Retired,152,1,5356.64
TX000870,AC00466,859.94,8/25/2025,Debit,Sacramento,D000544,182.84.41.229,M071,Branch,47,Student,90,1,622.58
TX000871,AC00237,363.19,10/16/2022,Debit,San Francisco,D000175,89.18.54.235,M048,ATM,69,Doctor,77,1,12712.77
TX000872,AC00382,20.52,8/8/2023,Debit,Seattle,D000031,21.122.39.207,M069,ATM,71,Doctor,104,1,14752.62
TX000873,AC00458,1085.10,11/26/2024,Credit,Tucson,D000598,77.21.150.75,M033,ATM,49,Student,44,1,119.32
TX000874,AC00378,86.16,9/30/2020,Debit,Tucson,D000049,192.95.36.246,M047,ATM,45,Retired,84,1,9439.99
TX000875,AC00474,186.48,3/28/2024,Credit,Memphis,D000535,160.74.183.38,M095,Online,70,Student,147,1,1158.52
TX000876,AC00498,378.68,5/31/2023,Credit,Virginia Beach,D000518,147.227.81.224,M098,Online,77,Retired,36,1,105.72
TX000877,AC00471,58.17,7/21/2021,Debit,Washington,D000160,165.114.224.47,M043,ATM,50,Student,31,1,5672.21
TX000878,AC00373,33.62,2/3/2022,Debit,Virginia Beach,D000066,199.103.32.145,M039,ATM,64,Engineer,90,1,13737.13
TX000879,AC00490,642.04,5/17/2024,Credit,San Francisco,D000540,129.102.184.189,M079,Branch,41,Student,84,1,108.32
TX000880,AC00488,997.58,8/1/2023,Credit,San Antonio,D000593,80.92.209.207,M082,Online,55,Student,95,1,116.05
TX000881,AC00494,179.84,12/15/2021,Credit,Phoenix,D000460,134.222.122.238,M098,Online,74,Student,108,1,283.46
TX000882,AC00398,395.86,11/27/2022,Debit,San Jose,D000184,199.6.127.153,M046,ATM,42,Retired,65,1,4912.62
TX000883,AC00388,689.21,6/29/2024 0:00,Debit,Tucson,D000594,35.67.21.23,M055,Branch,76,Doctor,33,1,14634.56
TX000884,AC00498,1503.55,10/11/2022 0:00,Debit,Washington,D000686,166.41.54.117,M041,ATM,53,Student,23,1,131.66
TX000885,AC00350,500.23,2/6/2020,Credit,Houston,D000456,198.166.198.233,M063,Online,62,Retired,142,1,6720.60
TX000886,AC00498,230.22,12/1/2022,Credit,San Jose,D000588,27.215.118.94,M099,Online,78,Retired,44,1,125.81
TX000887,AC00409,122.23,7/27/2023,Debit,San Antonio,D000025,3.11.254.2,M062,ATM,56,Engineer,133,1,12091.57
TX000888,AC00361,429.11,8/14/2020,Credit,Miami,D000281,176.96.83.253,M068,Branch,56,Retired,138,1,7791.29
TX000889,AC00490,262.83,1/20/2023,Credit,Philadelphia,D000547,114.115.12.20,M096,Online,67,Student,111,1,156.38
TX000890,AC00381,356.61,1/15/2023,Debit,New York,D000198,207.157.126.125,M067,Branch,63,Engineer,114,1,11188.35
TX000891,AC00495,224.92,8/22/2020,Credit,Omaha,D000573,211.97.88.141,M098,Online,74,Student,128,1,210.26
TX000892,AC00417,694.24,1/27/2023,Debit,San Antonio,D000571,81.67.222.238,M071,Branch,65,Doctor,92,1,12213.65
TX000893,AC00353,259.31,7/5/2020,Debit,San Antonio,D000369,49.31.186.82,M065,Branch,73,Doctor,90,1,14555.16
TX000894,AC00420,431.18,4/18/2024,Debit,Seattle,D000572,83.207.115.164,M050,Branch,63,Retired,76,1,10166.93
TX000895,AC00418,235.60,9/21/2023 17:41,Debit,Virginia Beach,D000190,45.124.239.44,M033,ATM,42,Student,50,1,2255.08
TX000896,AC00338,447.58,10/14/2025,Debit,Nashville,D000266,110.235.207.187,M063,Branch,61,Engineer,139,1,8677.74
TX000897,AC00304,239.85,6/12/2023 17:30,Debit,Philadelphia,D000184,100.4.40.132,M055,Branch,64,Doctor,155,1,12359.08
TX000898,AC00499,69.02,7/22/2022,Debit,Washington,D000676,37.213.85.222,M026,ATM,78,Retired,11,1,11348.98
TX000899,AC00347,27.50,1/30/2024,Debit,Virginia Beach,D000011,23.92.205.75,M047,ATM,55,Doctor,74,1,13940.82
TX000900,AC00356,17.19,11/15/2025,Debit,Tucson,D000046,11.3.59.231,M066,ATM,74,Doctor,80,1,14904.87
TX000901,AC00316,350.89,12/24/2022,Debit,Portland,D000182,203.245.215.62,M056,ATM,49,Engineer,138,1,10219.76
TX000902,AC00459,591.75,3/9/2024,Debit,San Jose,D000288,200.13.225.150,M061,ATM,38,Student,62,1,623.97
TX000903,AC00497,132.07,8/21/2021,Credit,Raleigh,D000546,27.215.118.94,M099,Online,78,Student,85,1,205.31
TX000904,AC00499,98.61,12/2/2021,Credit,San Antonio,D000534,81.222.37.186,M099,Online,76,Student,114,1,123.14
TX000905,AC00499,350.98,12/24/2020,Credit,Seattle,D000575,156.96.135.18,M098,Online,65,Student,72,1,101.82
TX000906,AC00406,140.05,12/23/2020,Debit,Washington,D000208,209.214.250.164,M006,ATM,60,Student,32,1,2775.78
TX000907,AC00480,178.99,3/20/2022 0:00,Credit,Nashville,D000461,44.67.137.125,M096,Online,75,Student,111,1,1000.38
TX000908,AC00354,691.65,10/5/2021,Credit,Miami,D000415,193.108.17.115,M062,Online,69,Engineer,108,1,5713.64
TX000909,AC00420,3.38,6/5/2021,Debit,Washington,D000011,170.225.23.251,M083,ATM,68,Doctor,46,1,14958.18
TX000910,AC00413,108.88,8/18/2023,Debit,Phoenix,D000037,51.250.122.123,M062,ATM,61,Engineer,122,1,12792.13
TX000911,AC00430,115.95,3/23/2024,Debit,Washington,D000337,8.136.178.116,M010,ATM,55,Student,27,1,1554.83
TX000912,AC00477,186.33,5/11/2025,Credit,Nashville,D000359,80.90.35.146,M093,Online,68,Student,120,1,1544.16
TX000913,AC00373,53.13,5/19/2025,Debit,Virginia Beach,D000038,210.160.90.52,M038,ATM,51,Engineer,71,1,11605.88
TX000914,AC00495,257.46,5/24/2020,Credit,San Francisco,D000376,54.252.249.33,M097,Online,74,Student,68,1,213.33
TX000915,AC00390,426.95,11/13/2025,Credit,Los Angeles,D000389,34.86.220.205,M075,Online,65,Retired,121,1,6681.46
TX000916,AC00410,5.97,1/18/2024,Debit,Washington,D000108,189.198.67.252,M068,ATM,78,Doctor,32,1,14973.20
TX000917,AC00341,106.54,11/28/2025,Debit,San Francisco,D000065,51.250.46.149,M062,ATM,53,Doctor,147,1,12753.63
TX000918,AC00477,540.61,11/13/2021,Credit,Raleigh,D000376,214.247.164.80,M090,Branch,62,Student,81,1,349.56
TX000919,AC00351,493.01,3/8/2020,Debit,San Antonio,D000359,175.230.206.232,M039,ATM,48,Student,110,1,1982.19
TX000920,AC00475,675.19,8/7/2023,Credit,Seattle,D000337,167.164.55.0,M064,ATM,39,Student,67,1,233.07
TX000921,AC00493,1191.90,7/21/2023,Debit,Tucson,D000610,147.234.20.46,M058,ATM,38,Student,36,1,146.29
TX000922,AC00472,409.15,12/1/2023 17:04,Debit,Virginia Beach,D000651,184.57.159.204,M074,Branch,77,Doctor,28,1,14853.24
TX000923,AC00477,2.70,7/31/2023,Debit,Washington,D000135,189.198.67.252,M065,ATM,80,Doctor,12,1,14977.81
TX000924,AC00489,301.94,4/14/2020,Debit,Washington,D000656,58.1.27.124,M012,ATM,66,Student,17,1,700.82
TX000925,AC00396,1.30,4/20/2022,Debit,Washington,D000007,192.95.36.246,M079,ATM,79,Doctor,43,1,14976.55
TX000926,AC00500,520.04,7/23/2020,Debit,Tucson,D000630,173.135.78.201,M096,Online,37,Student,90,1,101.29
TX000927,AC00445,788.43,7/25/2022,Debit,Virginia Beach,D000461,150.83.4.238,M014,ATM,39,Student,38,1,206.63
TX000928,AC00400,497.72,4/28/2020,Credit,Louisville,D000519,52.169.116.164,M075,Online,74,Doctor,115,1,10399.42
TX000929,AC00485,24.69,12/25/2023 17:42,Debit,Washington,D000603,182.225.2.156,M054,ATM,79,Doctor,14,1,14959.40
TX000930,AC00393,562.18,3/2/2020,Credit,Portland,D000396,147.119.62.178,M070,Branch,71,Doctor,78,1,13521.23
TX000931,AC00354,127.95,12/19/2023,Debit,San Jose,D000098,49.29.37.185,M046,ATM,50,Retired,104,1,10170.06
TX000932,AC00339,264.87,12/1/2024,Debit,Raleigh,D000087,180.224.54.115,M063,ATM,54,Engineer,141,1,11994.39
TX000933,AC00409,325.95,6/21/2020,Debit,San Antonio,D000128,105.87.212.115,M069,ATM,47,Retired,112,1,7221.82
TX000934,AC00360,119.51,12/22/2022,Debit,Seattle,D000049,147.227.81.224,M050,ATM,46,Engineer,84,1,10567.86
TX000935,AC00499,843.18,1/8/2023 0:00,Credit,Sacramento,D000674,90.111.245.138,M092,Online,63,Student,72,1,103.19
TX000936,AC00498,824.28,5/17/2025,Debit,Washington,D000694,41.82.55.163,M013,ATM,55,Student,18,1,113.20
TX000937,AC00335,431.48,10/8/2021,Debit,New York,D000226,158.135.64.240,M062,Branch,53,Engineer,137,1,8771.79
TX000938,AC00353,77.12,2/8/2025,Debit,Seattle,D000228,72.128.135.172,M068,ATM,72,Doctor,82,1,14773.11
TX000939,AC00375,361.31,12/18/2020,Debit,Nashville,D000225,104.80.232.55,M070,Branch,58,Engineer,133,1,8414.74
TX000940,AC00479,27.24,9/26/2020,Debit,Washington,D000612,172.111.76.65,M077,ATM,80,Doctor,14,1,14977.49
TX000941,AC00490,817.86,3/6/2020,Debit,Washington,D000658,195.237.152.198,M005,ATM,37,Student,24,1,102.54
TX000942,AC00480,173.46,6/6/2021 0:00,Debit,Washington,D000578,188.205.152.176,M044,ATM,67,Retired,27,1,9135.43
TX000943,AC00493,701.74,9/6/2025,Debit,Tucson,D000669,144.91.150.133,M070,Branch,66,Retired,39,1,6710.41
TX000944,AC00380,95.04,12/28/2024,Debit,Seattle,D000233,6.204.110.7,M045,ATM,66,Engineer,118,1,13287.84
TX000945,AC00413,125.07,6/16/2024,Debit,Mesa,D000145,139.23.212.102,M067,Branch,69,Doctor,109,1,12433.22
TX000946,AC00482,577.81,12/29/2025,Debit,Tucson,D000663,151.247.130.190,M063,Branch,70,Engineer,47,1,12159.69
TX000947,AC00497,328.90,11/2/2020,Credit,Seattle,D000450,78.100.105.143,M097,Online,70,Student,59,1,114.47
TX000948,AC00364,706.65,2/22/2023,Debit,San Francisco,D000451,187.223.139.194,M046,ATM,43,Student,112,1,1689.75
TX000949,AC00398,338.87,6/23/2022,Debit,Portland,D000130,72.128.135.172,M070,Branch,54,Engineer,105,1,10481.98
TX000950,AC00459,29.34,8/21/2022,Debit,Washington,D000120,113.137.153.101,M009,ATM,64,Student,28,1,4458.57
TX000951,AC00423,397.24,11/10/2022,Debit,Seattle,D000501,179.132.235.182,M043,ATM,54,Student,93,1,3048.44
TX000952,AC00384,294.05,10/15/2020,Debit,Tucson,D000191,81.222.37.186,M024,ATM,47,Student,76,1,2894.98
TX000953,AC00498,385.22,1/31/2023,Debit,Washington,D000675,163.129.70.210,M006,ATM,36,Student,12,1,102.57
TX000954,AC00482,271.69,2/22/2020,Credit,Philadelphia,D000378,113.137.153.101,M092,Online,66,Student,114,1,556.05
TX000955,AC00458,350.45,10/28/2020,Debit,San Jose,D000277,156.235.3.171,M076,ATM,47,Retired,70,1,12012.94
TX000956,AC00430,348.53,6/25/2024,Debit,San Diego,D000121,10.223.224.50,M062,ATM,50,Retired,96,1,4626.76
TX000957,AC00431,9.35,3/7/2025,Debit,Washington,D000034,201.114.165.141,M023,ATM,61,Retired,24,1,12905.52
TX000958,AC00448,258.36,6/4/2021,Credit,Mesa,D000394,194.88.79.54,M089,Online,68,Student,142,1,2959.87
TX000959,AC00399,217.59,9/23/2025,Debit,San Francisco,D000116,193.217.248.188,M067,ATM,46,Retired,128,1,8910.91
TX000960,AC00380,826.89,3/29/2025,Debit,Tucson,D000312,162.207.77.170,M028,ATM,48,Retired,53,1,1242.91
TX000961,AC00315,342.74,12/1/2020,Debit,Raleigh,D000250,83.80.89.29,M060,Branch,51,Engineer,146,1,11383.23
TX000962,AC00400,272.49,7/7/2020,Credit,Miami,D000487,165.114.224.47,M086,Online,78,Doctor,92,1,13048.15
TX000963,AC00429,329.75,9/28/2025,Debit,San Diego,D000629,197.23.128.119,M049,Online,70,Engineer,76,1,12058.30
TX000964,AC00444,440.55,9/6/2021,Credit,Raleigh,D000446,180.224.54.115,M093,Online,78,Doctor,65,1,12537.66
TX000965,AC00408,383.42,11/25/2020,Credit,Nashville,D000423,16.128.130.153,M079,Online,75,Doctor,113,1,12531.84
TX000966,AC00491,130.09,8/29/2020,Credit,Oklahoma City,D000515,82.75.200.117,M098,Online,77,Student,99,1,584.12
TX000967,AC00412,122.79,4/7/2023,Debit,Virginia Beach,D000149,43.98.242.106,M059,ATM,48,Retired,73,1,10511.78
TX000968,AC00293,91.34,2/16/2021,Debit,Seattle,D000069,32.169.88.41,M052,ATM,58,Doctor,100,1,13604.76
TX000969,AC00495,438.44,11/16/2022,Debit,Washington,D000696,115.241.186.164,M043,Online,74,Retired,35,1,6146.01
TX000970,AC00463,260.92,5/5/2021,Credit,Nashville,D000370,175.166.115.182,M090,Online,71,Retired,114,1,2499.70
TX000971,AC00307,504.58,12/23/2025 0:00,Debit,Omaha,D000261,205.45.234.42,M062,Branch,57,Engineer,123,1,10741.18
TX000972,AC00336,560.82,12/9/2022,Debit,San Antonio,D000398,42.3.3.101,M031,ATM,54,Student,86,1,2314.81
TX000973,AC00394,238.39,7/6/2023 17:52,Debit,San Francisco,D000087,133.67.250.163,M060,ATM,46,Retired,99,1,7573.20
TX000974,AC00465,388.49,12/28/2024,Credit,Omaha,D000476,136.105.231.135,M090,Online,71,Retired,88,1,1053.08
TX000975,AC00401,199.14,3/4/2021,Debit,Phoenix,D000133,205.69.66.135,M081,Branch,68,Engineer,108,1,11666.39
TX000976,AC00465,729.14,8/13/2023,Credit,San Diego,D000427,122.30.82.244,M074,Branch,44,Student,95,1,159.46
TX000977,AC00445,419.79,11/6/2025,Debit,San Jose,D000446,101.90.40.193,M083,Branch,70,Doctor,70,1,14500.74
TX000978,AC00489,368.48,12/1/2023 17:04,Credit,Philadelphia,D000569,101.120.142.50,M095,Online,65,Student,106,1,169.41
TX000979,AC00400,884.41,6/21/2024,Credit,Omaha,D000502,207.157.126.125,M059,Branch,62,Retired,91,1,1698.14
TX000980,AC00349,51.82,1/19/2024 0:00,Debit,Tucson,D000056,116.237.223.50,M058,ATM,57,Doctor,99,1,13726.54
TX000981,AC00449,246.29,7/16/2024,Debit,Tucson,D000503,197.162.55.147,M076,Branch,71,Doctor,60,1,14674.59
TX000982,AC00359,75.97,10/27/2021,Debit,Virginia Beach,D000068,152.140.239.181,M045,ATM,48,Engineer,65,1,11991.82
TX000983,AC00324,380.14,9/20/2025 0:00,Debit,Phoenix,D000300,89.6.100.149,M046,Branch,52,Retired,149,1,6135.80
TX000984,AC00389,277.81,10/22/2025,Debit,Mesa,D000202,214.67.148.245,M065,Branch,64,Engineer,126,1,10974.66
TX000985,AC00391,399.17,6/27/2023,Credit,Los Angeles,D000361,111.226.226.202,M074,Branch,64,Retired,116,1,7467.85
TX000986,AC00445,581.03,8/1/2020,Debit,San Antonio,D000611,152.140.239.181,M075,Online,69,Doctor,91,1,12988.30
TX000987,AC00468,357.53,5/31/2022,Credit,Miami,D000453,30.92.249.132,M088,Online,63,Retired,137,1,5258.07
TX000988,AC00374,117.69,5/2/2023,Debit,San Francisco,D000061,198.166.198.233,M068,ATM,64,Doctor,100,1,14161.84
TX000989,AC00394,342.53,12/28/2025 0:00,Credit,Los Angeles,D000298,77.7.223.184,M075,Online,65,Retired,145,1,6990.62
TX000990,AC00486,805.89,5/23/2025,Debit,Tucson,D000507,83.182.211.68,M069,ATM,38,Student,53,1,116.56
TX000991,AC00413,277.58,5/1/2020 0:00,Debit,Tucson,D000574,152.140.239.181,M037,ATM,71,Engineer,64,1,12459.00
TX000992,AC00446,621.98,7/31/2022,Debit,New York,D000541,101.120.142.50,M073,Online,53,Retired,139,1,2899.26
TX000993,AC00497,969.75,4/28/2023,Debit,San Jose,D000692,200.22.195.243,M065,Online,64,Student,65,1,687.15
TX000994,AC00476,598.04,9/7/2024,Debit,Washington,D000478,89.237.88.251,M017,ATM,40,Student,14,1,216.66
TX000995,AC00483,780.13,2/26/2021,Debit,Virginia Beach,D000283,156.187.182.236,M059,ATM,27,Student,38,1,121.16
TX000996,AC00475,208.30,4/8/2023,Debit,Virginia Beach,D000563,219.98.242.240,M058,ATM,74,Doctor,39,1,14517.25
TX000997,AC00405,251.92,2/5/2025,Debit,San Francisco,D000066,144.91.150.133,M071,ATM,47,Engineer,99,1,10749.92
TX000998,AC00462,17.51,11/16/2021,Debit,Washington,D000205,17.87.7.140,M051,ATM,78,Doctor,19,1,14962.41
TX000999,AC00500,399.49,4/8/2022,Credit,Portland,D000672,100.4.40.132,M099,Online,60,Student,144,1,102.23
TX001000,AC00419,698.18,10/14/2024,Credit,San Diego,D000353,12.71.148.184,M066,Branch,63,Retired,57,1,1965.12
