PaymentID,CardNetwork,CardType,TransactionAmount_USD,MerchantCategory,CardholderCountry,MerchantCountry,CVV_Match,ThreeDSecure_Status,DeviceType,UserAccountAge_Days,IsChargeback
PAY_002951,Visa,Corporate,20.06,Apparel,IN,SG,Match,Authenticated_Success,Mobile_iOS,2761,0
PAY_001283,RuPay,Credit,2110.10,Luxury_Goods,JP,IN,Mismatch,Authenticated_Success,Mobile_iOS,1914,0
PAY_002291,RuPay,Corporate,312.71,Digital_Gaming,JP,JP,Match,Exempt_LowRisk,Mobile_iOS,2658,0
PAY_002303,Mastercard,Credit,1471.56,Subscription,SG,SG,Match,Authenticated_Success,Mobile_iOS,2295,0
PAY_002979,Visa,Corporate,4.90,Apparel,JP,US,Match,Exempt_LowRisk,Mobile_iOS,961,0
PAY_000132,Visa,Corporate,79.67,Luxury_Goods,US,US,Match,Authenticated_Success,Desktop_macOS,801,0
PAY_000807,Visa,Corporate,76.08,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_Android,1181,0
PAY_000891,RuPay,Credit,1621.15,Subscription,IN,IN,Match,Authenticated_Success,Mobile_Android,2479,0
PAY_002030,Visa,Credit,528.32,Travel_Airlines,AU,CA,Match,Authenticated_Success,Mobile_iOS,3327,0
PAY_002024,Visa,Credit,307.39,Travel_Airlines,AU,CA,Match,Authenticated_Success,Mobile_iOS,3220,0
PAY_002975,Visa,Corporate,4.20,Food_Beverage,FR,SG,Match,Exempt_LowRisk,Mobile_iOS,1149,0
PAY_000616,Visa,Corporate,38.01,Luxury_Goods,US,US,Match,Authenticated_Success,Tablet,254,0
PAY_000152,Visa,Corporate,69.24,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Tablet,670,0
PAY_002252,RuPay,Corporate,216.98,Digital_Gaming,US,US,Match,Authenticated_Success,Tablet,2287,0
PAY_002178,RuPay,Corporate,10.25,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,238,0
PAY_001320,Visa,Corporate,34.86,Subscription,US,US,Match,Attempted_NoAuth,Tablet,562,0
PAY_002960,Visa,Corporate,25.20,Digital_Gaming,JP,SG,Match,Authenticated_Success,Tablet,3096,0
PAY_002313,Visa,Corporate,4.00,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,40,0
PAY_002435,RuPay,Corporate,49.22,Digital_Gaming,US,US,Match,Attempted_NoAuth,Tablet,1751,0
PAY_002041,RuPay,Corporate,1495.53,Subscription,IN,JP,Match,Authenticated_Success,Mobile_iOS,2499,0
PAY_001540,Visa,Corporate,279.98,Electronics,SG,US,Match,Authenticated_Success,Mobile_Android,841,0
PAY_002535,Visa,Credit,367.49,Subscription,AU,DE,Match,Authenticated_Success,Mobile_iOS,3127,0
PAY_000593,Visa,Corporate,5.61,Subscription,US,US,Match,Attempted_NoAuth,Tablet,33,0
PAY_000406,RuPay,Corporate,58.08,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,520,0
PAY_001765,Visa,Corporate,37.79,Digital_Gaming,US,US,Match,Attempted_NoAuth,Tablet,783,0
PAY_001427,RuPay,Corporate,400.25,Travel_Airlines,SG,SG,Match,Authenticated_Success,Tablet,1274,0
PAY_001421,Mastercard,Credit,1122.67,Subscription,JP,JP,Match,Authenticated_Success,Mobile_iOS,1805,0
PAY_002073,Visa,Corporate,11.60,Electronics,US,US,Match,Authenticated_Success,Tablet,293,0
PAY_001329,RuPay,Credit,575.97,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,1952,0
PAY_000451,Visa,Corporate,35.93,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,206,0
PAY_002815,Visa,Corporate,60.49,Apparel,SG,US,Match,Authenticated_Success,Mobile_iOS,1955,0
PAY_000161,Visa,Corporate,131.88,Subscription,US,US,Match,Attempted_NoAuth,Mobile_Android,1172,0
PAY_002906,Visa,Credit,12.67,Travel_Airlines,AU,DE,Match,Authenticated_Success,Tablet,1375,0
PAY_000206,Visa,Corporate,5.11,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,82,0
PAY_000815,Visa,Credit,342.17,Subscription,DE,JP,Match,Exempt_LowRisk,Mobile_Android,975,0
PAY_001450,Visa,Credit,1111.60,Travel_Airlines,AU,DE,Match,Authenticated_Success,Mobile_Android,3214,0
PAY_000858,Visa,Credit,11.50,Travel_Airlines,SG,US,Match,Attempted_NoAuth,Tablet,438,0
PAY_000508,Visa,Credit,102.50,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,734,0
PAY_002485,Visa,Corporate,328.22,Travel_Airlines,AU,CA,Match,Authenticated_Success,Tablet,3313,0
PAY_001741,Visa,Corporate,327.52,Travel_Airlines,CA,DE,Match,Authenticated_Success,Tablet,2891,0
PAY_000434,RuPay,Corporate,547.89,Subscription,JP,JP,Match,Authenticated_Success,Mobile_Android,1686,0
PAY_000538,Visa,Corporate,13.20,Electronics,US,US,Match,Attempted_NoAuth,Tablet,170,0
PAY_000830,Visa,Credit,1111.10,Subscription,CA,DE,Match,Exempt_LowRisk,Mobile_iOS,2320,0
PAY_002357,Visa,Corporate,526.82,Subscription,DE,FR,Match,Authenticated_Success,Tablet,3376,0
PAY_002464,Visa,Corporate,489.45,Electronics,DE,IN,Match,Exempt_LowRisk,Mobile_Android,2488,0
