ApplicantID,EmploymentType,AnnualIncome_USD,CreditScore_FICO,LoanAmount_USD,LoanTerm_Months,DebtToIncome_Ratio,InterestRate_Pct,ExistingLiabilities_Count,HomeOwnership,LoanPurpose,MissedPaymentsLast2Yrs,LoanDefaultRisk
APP_10237,Government_Public,69301.15,679,49594.35,36,0.41,11.34,2,Mortgage,Home_Improvement,0,1
APP_10238,Government_Public,28942.36,655,7667.08,60,0.23,13.51,3,Employer_Provided,Debt_Consolidation,0,0
APP_10239,Small_Business_Owner,57014.17,837,47121.13,48,0.51,6.38,1,Rent,Debt_Consolidation,0,0
APP_10240,Salaried_Corporate,140730.49,642,27036.71,24,0.09,11.98,2,Rent,Medical_Emergency,0,0
APP_10241,Salaried_Corporate,35065.05,632,25050.36,84,0.32,13.62,0,Mortgage,Business_Expansion,1,0
APP_10242,Salaried_Corporate,45666.62,722,10529.26,84,0.21,11.24,3,Own_Outright,Auto_Purchase,0,0
APP_10243,Salaried_Corporate,152378.48,606,90577.96,48,0.34,15.20,1,Mortgage,Auto_Purchase,1,1
APP_10244,Salaried_Corporate,61181.10,756,41587.60,36,0.40,9.94,1,Rent,Medical_Emergency,0,0
APP_10245,Salaried_Corporate,44259.91,677,13644.64,48,0.21,12.35,2,Mortgage,Home_Improvement,0,0
APP_10246,Self_Employed_Professional,78837.40,698,42783.06,24,0.38,9.93,2,Mortgage,Business_Expansion,0,0
APP_10247,Self_Employed_Professional,53585.86,709,37323.09,60,0.42,9.92,3,Mortgage,Debt_Consolidation,0,0
APP_10248,Salaried_Corporate,22000.00,668,5929.98,24,0.25,13.42,3,Mortgage,Auto_Purchase,1,0
APP_10249,Government_Public,35874.94,750,18501.74,48,0.28,8.82,3,Own_Outright,Debt_Consolidation,0,0
APP_10250,Salaried_Corporate,166982.83,732,87306.40,48,0.22,8.22,3,Rent,Medical_Emergency,0,0
APP_10251,Salaried_Corporate,76700.71,724,52723.90,84,0.65,10.51,3,Rent,Business_Expansion,1,0
APP_10252,Self_Employed_Professional,127855.92,592,51528.21,60,0.19,15.61,3,Mortgage,Education_Tuition,2,1
APP_10253,Self_Employed_Professional,41641.87,667,25056.31,60,0.55,12.00,1,Mortgage,Education_Tuition,0,0
APP_10254,Salaried_Corporate,64552.51,683,52611.64,48,0.70,11.93,1,Mortgage,Auto_Purchase,0,1
APP_10255,Small_Business_Owner,61328.30,803,39633.28,36,0.53,6.52,5,Rent,Home_Improvement,0,0
APP_10256,Salaried_Corporate,51726.13,598,8408.18,12,0.07,14.17,1,Rent,Home_Improvement,1,0
APP_10257,Salaried_Corporate,72736.99,649,18592.35,84,0.10,11.27,1,Mortgage,Home_Improvement,0,0
APP_10258,Self_Employed_Professional,40068.88,760,17177.39,36,0.19,7.87,2,Mortgage,Debt_Consolidation,1,0
APP_10259,Salaried_Corporate,114035.85,629,49385.05,48,0.26,14.58,1,Rent,Home_Improvement,0,0
APP_10260,Retired,81655.56,647,31145.15,36,0.32,10.14,1,Own_Outright,Debt_Consolidation,0,0
APP_10261,Self_Employed_Professional,61184.76,799,28156.34,36,0.27,7.02,1,Mortgage,Education_Tuition,0,0
APP_10262,Salaried_Corporate,70261.20,714,56937.06,36,0.30,9.96,0,Mortgage,Auto_Purchase,0,0
APP_10263,Small_Business_Owner,57753.58,746,41186.98,84,0.28,9.71,2,Mortgage,Debt_Consolidation,0,0
APP_10264,Small_Business_Owner,30467.31,737,7531.95,24,0.15,7.85,1,Mortgage,Medical_Emergency,0,0
APP_10265,Salaried_Corporate,42369.99,698,19532.13,36,0.17,10.35,4,Own_Outright,Auto_Purchase,0,0
APP_10266,Retired,61020.62,696,38266.77,24,0.50,10.56,2,Rent,Education_Tuition,0,0
APP_10267,Self_Employed_Professional,56457.14,748,14940.71,36,0.13,9.49,3,Mortgage,Debt_Consolidation,0,0
APP_10268,Salaried_Corporate,88558.02,635,16426.23,36,0.12,13.21,6,Own_Outright,Medical_Emergency,0,0
APP_10269,Small_Business_Owner,85149.52,803,69856.44,24,0.68,5.86,1,Mortgage,Debt_Consolidation,1,0
APP_10270,Government_Public,51434.79,655,35966.19,48,0.48,12.23,1,Mortgage,Education_Tuition,0,0
APP_10271,Salaried_Corporate,43017.25,757,33108.35,60,0.68,8.22,2,Mortgage,Education_Tuition,1,0
APP_10272,Salaried_Corporate,92936.48,723,64773.37,60,0.60,10.43,3,Mortgage,Debt_Consolidation,0,0
APP_10273,Self_Employed_Professional,72054.74,654,45056.62,48,0.28,12.34,6,Employer_Provided,Debt_Consolidation,0,1
APP_10274,Small_Business_Owner,50025.28,721,34295.32,24,0.25,11.53,3,Mortgage,Debt_Consolidation,0,0
APP_10275,Salaried_Corporate,39581.36,698,20491.64,36,0.45,10.43,0,Mortgage,Home_Improvement,1,1
APP_10276,Retired,48818.97,575,16109.75,48,0.24,14.92,3,Rent,Debt_Consolidation,0,1
APP_10277,Salaried_Corporate,78934.87,684,17059.17,48,0.20,11.03,2,Mortgage,Auto_Purchase,1,0
APP_10278,Small_Business_Owner,141359.66,609,80328.48,48,0.23,14.00,1,Mortgage,Home_Improvement,0,0
APP_10279,Government_Public,60152.63,723,18260.25,36,0.29,10.73,0,Mortgage,Home_Improvement,0,0
APP_10280,Salaried_Corporate,45485.66,681,33028.87,48,0.68,11.21,2,Mortgage,Auto_Purchase,0,0
APP_10281,Self_Employed_Professional,174685.57,747,91632.70,60,0.27,8.88,4,Mortgage,Auto_Purchase,0,0
APP_10282,Salaried_Corporate,55974.35,645,47396.68,36,0.33,13.14,1,Own_Outright,Debt_Consolidation,0,0
APP_10283,Self_Employed_Professional,46288.59,606,19430.29,24,0.24,13.50,1,Own_Outright,Auto_Purchase,0,1
APP_10284,Self_Employed_Professional,55089.34,620,24435.01,60,0.27,14.26,0,Mortgage,Medical_Emergency,1,0
APP_10285,Small_Business_Owner,53868.37,821,18242.40,48,0.17,6.24,3,Rent,Debt_Consolidation,2,0
APP_10286,Self_Employed_Professional,117212.99,850,41046.77,48,0.13,4.78,2,Mortgage,Debt_Consolidation,0,0
APP_10287,Salaried_Corporate,31157.81,820,15086.67,36,0.42,5.11,1,Own_Outright,Auto_Purchase,0,0
APP_10288,Salaried_Corporate,86468.08,590,16876.51,24,0.09,13.95,4,Mortgage,Debt_Consolidation,2,0
APP_10289,Salaried_Corporate,65845.68,600,48290.40,48,0.64,14.31,3,Mortgage,Debt_Consolidation,3,1
APP_10290,Self_Employed_Professional,51507.75,621,11282.72,12,0.11,13.65,3,Own_Outright,Home_Improvement,0,0
APP_10291,Government_Public,56887.84,740,44633.82,36,0.68,9.22,0,Mortgage,Education_Tuition,2,1
APP_10292,Small_Business_Owner,59112.27,827,25378.89,36,0.22,5.14,1,Mortgage,Auto_Purchase,0,0
APP_10293,Salaried_Corporate,68846.57,749,32488.47,12,0.19,8.96,3,Own_Outright,Auto_Purchase,2,0
APP_10294,Retired,54008.85,702,44552.81,36,0.70,9.57,5,Rent,Debt_Consolidation,0,0
APP_10295,Salaried_Corporate,64248.99,630,42873.95,24,0.34,12.38,2,Own_Outright,Education_Tuition,0,0
APP_10296,Retired,46639.13,671,16099.30,36,0.18,12.79,3,Mortgage,Home_Improvement,0,0
APP_10297,Salaried_Corporate,176639.39,696,64281.71,84,0.22,10.92,0,Mortgage,Business_Expansion,0,0
APP_10298,Salaried_Corporate,104210.79,747,26560.24,36,0.18,9.54,0,Own_Outright,Home_Improvement,0,0
APP_10299,Government_Public,82442.20,658,49231.66,84,0.44,13.51,0,Mortgage,Medical_Emergency,0,0
APP_10300,Self_Employed_Professional,54191.65,716,33198.16,36,0.24,10.24,1,Mortgage,Education_Tuition,0,0
APP_10301,Government_Public,95765.61,708,73978.71,48,0.71,11.34,1,Own_Outright,Business_Expansion,0,0
APP_10302,Small_Business_Owner,75711.03,697,26415.39,12,0.13,11.28,2,Rent,Debt_Consolidation,0,0
APP_10303,Salaried_Corporate,69812.84,664,13761.03,36,0.17,11.58,2,Rent,Debt_Consolidation,0,0
APP_10304,Salaried_Corporate,52059.36,698,15825.69,36,0.24,10.81,2,Mortgage,Medical_Emergency,0,0
APP_10305,Salaried_Corporate,74873.94,684,61709.58,12,0.43,10.83,2,Rent,Debt_Consolidation,0,0
APP_10306,Self_Employed_Professional,141153.37,639,118815.42,84,0.60,13.54,5,Mortgage,Debt_Consolidation,0,0
APP_10307,Salaried_Corporate,68617.50,747,27267.19,36,0.27,9.97,2,Rent,Debt_Consolidation,0,0
APP_10308,Salaried_Corporate,58767.43,792,28968.45,36,0.37,6.46,4,Own_Outright,Home_Improvement,0,0
APP_10309,Salaried_Corporate,69193.04,701,51368.79,36,0.59,10.12,1,Own_Outright,Medical_Emergency,0,0
APP_10310,Self_Employed_Professional,67487.97,687,32692.94,36,0.32,11.04,5,Mortgage,Debt_Consolidation,0,0
APP_10311,Salaried_Corporate,51729.91,739,42484.69,60,0.64,8.81,1,Rent,Home_Improvement,0,0
APP_10312,Salaried_Corporate,47403.70,702,34905.36,48,0.34,10.60,2,Own_Outright,Home_Improvement,0,0
APP_10313,Salaried_Corporate,94557.93,764,63260.43,24,0.51,8.85,3,Own_Outright,Business_Expansion,0,0
APP_10314,Government_Public,113823.50,697,67153.15,36,0.36,11.99,2,Own_Outright,Debt_Consolidation,0,0
APP_10315,Self_Employed_Professional,183436.69,728,54017.77,12,0.27,9.45,1,Mortgage,Education_Tuition,1,0
APP_10316,Salaried_Corporate,81325.73,803,22609.05,48,0.24,6.72,5,Own_Outright,Business_Expansion,0,0
APP_10317,Small_Business_Owner,69739.28,772,52764.82,36,0.27,8.57,3,Mortgage,Home_Improvement,0,0
APP_10318,Self_Employed_Professional,99290.27,680,31634.37,60,0.26,11.53,2,Mortgage,Medical_Emergency,1,0
APP_10319,Self_Employed_Professional,43975.81,760,14093.84,60,0.23,7.46,1,Own_Outright,Debt_Consolidation,0,0
APP_10320,Salaried_Corporate,88358.70,621,65583.57,24,0.58,13.00,3,Mortgage,Home_Improvement,0,0
APP_10321,Salaried_Corporate,105603.39,677,19265.36,24,0.09,11.40,3,Mortgage,Debt_Consolidation,0,0
APP_10322,Government_Public,104914.44,744,68450.99,60,0.54,9.90,4,Mortgage,Medical_Emergency,1,0
APP_10323,Salaried_Corporate,140122.97,789,81428.28,36,0.25,8.55,1,Own_Outright,Business_Expansion,0,0
APP_10324,Self_Employed_Professional,50549.86,641,8924.86,36,0.16,12.12,2,Employer_Provided,Debt_Consolidation,0,0
APP_10325,Salaried_Corporate,53021.12,688,14678.54,36,0.17,10.67,2,Own_Outright,Home_Improvement,1,0
APP_10326,Salaried_Corporate,60064.84,690,21620.17,36,0.15,11.90,2,Rent,Auto_Purchase,1,1
APP_10327,Self_Employed_Professional,40054.61,684,12375.76,36,0.24,11.06,1,Own_Outright,Home_Improvement,0,0
APP_10328,Salaried_Corporate,84312.13,611,22634.00,60,0.16,14.33,2,Mortgage,Home_Improvement,4,0
APP_10329,Salaried_Corporate,89663.37,723,67036.95,36,0.38,9.87,1,Mortgage,Home_Improvement,0,0
APP_10330,Self_Employed_Professional,85195.16,607,67938.11,36,0.60,14.22,0,Mortgage,Medical_Emergency,5,1
APP_10331,Salaried_Corporate,70772.27,764,19289.92,24,0.15,8.22,3,Rent,Debt_Consolidation,1,0
APP_10332,Government_Public,104048.73,778,57727.18,84,0.27,8.95,3,Mortgage,Home_Improvement,0,0
APP_10333,Small_Business_Owner,85719.02,648,38851.37,36,0.32,11.48,2,Mortgage,Home_Improvement,0,0
APP_10334,Government_Public,50456.58,608,20861.24,36,0.23,13.84,3,Own_Outright,Debt_Consolidation,1,0
APP_10335,Government_Public,22000.00,688,17977.66,12,0.31,12.10,3,Rent,Home_Improvement,0,0
APP_10336,Salaried_Corporate,57018.11,656,10380.45,60,0.09,12.26,4,Own_Outright,Home_Improvement,0,0
APP_10337,Government_Public,67344.30,676,56049.68,36,0.52,11.62,3,Mortgage,Medical_Emergency,0,0
APP_10338,Retired,67596.37,696,25169.06,84,0.26,11.76,1,Rent,Home_Improvement,0,0
APP_10339,Self_Employed_Professional,61044.15,630,33492.52,24,0.35,13.73,3,Mortgage,Home_Improvement,0,0
APP_10340,Self_Employed_Professional,51970.50,798,41676.45,36,0.72,8.00,3,Mortgage,Auto_Purchase,1,0
APP_10341,Salaried_Corporate,45203.92,648,27194.67,24,0.33,13.67,1,Rent,Home_Improvement,0,0
APP_10342,Salaried_Corporate,41571.31,751,28557.93,36,0.60,7.86,1,Rent,Home_Improvement,0,0
APP_10343,Salaried_Corporate,80477.32,632,17525.70,84,0.14,12.92,0,Rent,Home_Improvement,0,0
APP_10344,Salaried_Corporate,107983.01,694,59269.15,36,0.42,10.40,5,Own_Outright,Home_Improvement,1,0
APP_10345,Self_Employed_Professional,37682.26,719,13845.90,60,0.25,10.42,1,Rent,Auto_Purchase,0,0
APP_10346,Self_Employed_Professional,64371.05,699,28555.97,48,0.18,11.71,3,Mortgage,Medical_Emergency,2,0
APP_10347,Salaried_Corporate,94365.04,673,29838.72,36,0.19,9.81,4,Rent,Debt_Consolidation,2,0
APP_10348,Salaried_Corporate,60779.11,658,35310.67,36,0.44,11.08,1,Rent,Home_Improvement,0,0
APP_10349,Salaried_Corporate,91327.10,664,47959.00,60,0.27,10.47,1,Mortgage,Debt_Consolidation,0,0
APP_10350,Retired,107501.10,646,25778.03,36,0.13,12.08,2,Mortgage,Auto_Purchase,0,0
APP_10351,Small_Business_Owner,79021.89,712,52198.55,36,0.51,10.43,3,Rent,Business_Expansion,0,0
APP_10352,Salaried_Corporate,52941.63,809,18480.46,60,0.28,8.20,2,Own_Outright,Medical_Emergency,0,0
APP_10353,Small_Business_Owner,119584.28,713,67043.37,36,0.38,9.31,1,Employer_Provided,Home_Improvement,1,0
APP_10354,Government_Public,58667.58,729,44460.99,84,0.60,11.69,2,Rent,Debt_Consolidation,0,0
APP_10355,Small_Business_Owner,58668.34,760,25131.51,48,0.37,9.08,1,Rent,Debt_Consolidation,1,0
APP_10356,Government_Public,83424.69,661,49867.57,36,0.39,12.66,6,Mortgage,Home_Improvement,0,0
APP_10357,Self_Employed_Professional,57776.39,573,43537.64,36,0.58,15.94,4,Rent,Education_Tuition,1,0
APP_10358,Salaried_Corporate,59831.32,690,35038.62,60,0.21,10.04,2,Rent,Home_Improvement,0,0
APP_10359,Government_Public,55927.88,746,46874.08,84,0.31,8.69,2,Mortgage,Business_Expansion,1,0
APP_10360,Government_Public,61004.44,821,12623.35,36,0.15,5.65,3,Mortgage,Home_Improvement,0,0
APP_10361,Salaried_Corporate,72303.98,626,29205.28,24,0.29,13.98,2,Rent,Debt_Consolidation,0,0
APP_10362,Self_Employed_Professional,27235.79,761,17480.29,12,0.34,7.89,3,Mortgage,Medical_Emergency,0,0
APP_10363,Self_Employed_Professional,63318.67,707,31142.06,36,0.35,10.38,1,Mortgage,Debt_Consolidation,2,0
APP_10364,Self_Employed_Professional,29904.62,665,9896.29,36,0.14,11.53,4,Mortgage,Debt_Consolidation,0,0
APP_10365,Self_Employed_Professional,55106.95,622,21176.54,36,0.31,14.75,7,Mortgage,Debt_Consolidation,0,0
APP_10366,Salaried_Corporate,77045.40,652,50615.47,24,0.37,12.04,2,Own_Outright,Home_Improvement,1,0
APP_10367,Self_Employed_Professional,57104.54,727,40001.52,36,0.48,8.95,0,Mortgage,Debt_Consolidation,0,1
APP_10368,Salaried_Corporate,90792.17,769,53958.35,60,0.56,8.71,2,Own_Outright,Business_Expansion,0,0
APP_10369,Salaried_Corporate,77375.86,513,59743.40,36,0.51,17.47,4,Rent,Education_Tuition,3,1
APP_10370,Self_Employed_Professional,25078.51,723,12919.39,48,0.34,11.10,1,Own_Outright,Auto_Purchase,1,1
APP_10371,Salaried_Corporate,113445.20,653,82426.64,12,0.30,12.74,3,Own_Outright,Home_Improvement,0,0
APP_10372,Salaried_Corporate,74039.98,659,16665.85,48,0.09,12.49,2,Mortgage,Debt_Consolidation,1,0
APP_10373,Salaried_Corporate,51218.10,717,43022.26,60,0.72,10.90,2,Own_Outright,Medical_Emergency,0,0
APP_10374,Self_Employed_Professional,53561.74,815,40825.12,36,0.66,7.04,1,Own_Outright,Debt_Consolidation,0,0
APP_10375,Salaried_Corporate,25897.58,643,20081.50,60,0.65,13.48,3,Rent,Home_Improvement,0,0
APP_10376,Salaried_Corporate,72984.93,684,55921.98,24,0.72,11.95,3,Rent,Debt_Consolidation,1,1
APP_10377,Small_Business_Owner,88702.36,588,65603.70,36,0.30,14.56,1,Own_Outright,Home_Improvement,2,0
APP_10378,Self_Employed_Professional,48727.34,719,10213.93,12,0.17,9.16,4,Mortgage,Home_Improvement,1,0
APP_10379,Self_Employed_Professional,44036.28,645,34667.54,36,0.33,12.64,2,Rent,Home_Improvement,0,1
APP_10380,Self_Employed_Professional,70490.80,792,18903.32,36,0.20,5.90,0,Rent,Auto_Purchase,0,0
APP_10381,Salaried_Corporate,113277.87,713,85804.54,48,0.59,9.75,1,Rent,Debt_Consolidation,0,0
APP_10382,Salaried_Corporate,108106.08,672,58480.98,36,0.41,11.49,1,Employer_Provided,Debt_Consolidation,0,0
APP_10383,Salaried_Corporate,96087.66,672,33441.04,60,0.18,12.85,2,Mortgage,Home_Improvement,0,0
APP_10384,Small_Business_Owner,164235.99,714,60830.23,36,0.33,10.18,3,Rent,Medical_Emergency,0,0
APP_10385,Self_Employed_Professional,100303.44,735,33985.01,24,0.23,10.95,0,Mortgage,Debt_Consolidation,0,0
APP_10386,Small_Business_Owner,111357.34,614,73243.59,36,0.59,14.27,4,Mortgage,Education_Tuition,2,1
APP_10387,Government_Public,68815.69,680,45758.54,48,0.41,10.22,2,Own_Outright,Debt_Consolidation,0,0
APP_10388,Salaried_Corporate,56612.86,690,25437.72,60,0.25,12.08,6,Mortgage,Debt_Consolidation,0,0
APP_10389,Government_Public,110260.86,704,49525.81,60,0.40,11.50,1,Mortgage,Medical_Emergency,0,0
APP_10390,Self_Employed_Professional,42554.09,775,12737.52,36,0.25,6.77,1,Mortgage,Debt_Consolidation,0,0
APP_10391,Self_Employed_Professional,80073.84,597,34328.44,84,0.17,15.08,3,Mortgage,Home_Improvement,2,1
APP_10392,Self_Employed_Professional,50333.93,752,30899.13,36,0.38,10.10,3,Mortgage,Debt_Consolidation,0,0
APP_10393,Self_Employed_Professional,77084.97,714,45300.91,84,0.23,8.59,2,Own_Outright,Home_Improvement,0,0
APP_10394,Salaried_Corporate,74649.25,658,17981.46,36,0.21,11.45,0,Mortgage,Debt_Consolidation,0,0
APP_10395,Salaried_Corporate,71206.57,742,47139.67,36,0.42,10.06,1,Own_Outright,Debt_Consolidation,0,0
APP_10396,Salaried_Corporate,65645.67,665,55328.55,36,0.43,11.92,2,Own_Outright,Home_Improvement,0,0
APP_10397,Salaried_Corporate,84089.76,572,60345.93,36,0.28,16.59,4,Mortgage,Auto_Purchase,1,0
APP_10398,Salaried_Corporate,90378.42,467,14058.10,36,0.08,19.93,1,Rent,Auto_Purchase,2,1
APP_10399,Salaried_Corporate,35259.65,611,25580.25,12,0.41,14.68,5,Mortgage,Home_Improvement,2,1
APP_10400,Retired,64833.97,655,11086.32,36,0.16,13.37,2,Rent,Business_Expansion,0,0
APP_10401,Salaried_Corporate,54822.85,701,13376.01,36,0.23,10.13,2,Employer_Provided,Debt_Consolidation,0,0
APP_10402,Retired,72211.75,729,23090.66,48,0.20,9.53,1,Rent,Education_Tuition,0,0
APP_10403,Self_Employed_Professional,54871.22,673,27130.87,84,0.44,13.34,1,Own_Outright,Business_Expansion,0,0
APP_10404,Salaried_Corporate,117452.92,598,87059.92,84,0.61,14.20,2,Rent,Medical_Emergency,6,1
APP_10405,Salaried_Corporate,64169.36,665,46191.03,36,0.58,12.95,3,Mortgage,Debt_Consolidation,0,0
APP_10406,Salaried_Corporate,103150.68,676,42364.31,36,0.21,11.52,2,Rent,Education_Tuition,0,0
APP_10407,Salaried_Corporate,43110.59,803,20769.32,48,0.38,6.51,0,Mortgage,Home_Improvement,0,0
APP_10408,Salaried_Corporate,58318.24,726,15703.12,60,0.25,9.10,1,Own_Outright,Debt_Consolidation,2,0
APP_10409,Government_Public,50180.61,582,40963.77,48,0.70,15.50,1,Own_Outright,Education_Tuition,4,1
APP_10410,Salaried_Corporate,78996.31,670,26954.79,48,0.23,12.94,0,Rent,Home_Improvement,1,0
APP_10411,Self_Employed_Professional,38822.66,735,11393.44,36,0.10,9.95,2,Rent,Home_Improvement,0,0
APP_10412,Self_Employed_Professional,30669.56,691,25800.91,60,0.48,11.35,1,Mortgage,Medical_Emergency,0,0
APP_10413,Self_Employed_Professional,49935.07,584,14889.26,48,0.22,14.06,1,Mortgage,Education_Tuition,0,0
APP_10414,Retired,85177.87,743,23608.27,24,0.12,9.28,4,Rent,Home_Improvement,0,0
APP_10415,Salaried_Corporate,45964.03,714,38518.26,36,0.50,10.46,2,Employer_Provided,Education_Tuition,1,0
APP_10416,Salaried_Corporate,74571.20,680,15182.57,36,0.16,10.83,3,Mortgage,Debt_Consolidation,0,0
APP_10417,Retired,49449.46,638,8565.13,24,0.15,13.39,0,Rent,Medical_Emergency,0,0
APP_10418,Retired,30068.20,756,14105.79,48,0.36,8.26,1,Own_Outright,Home_Improvement,0,0
APP_10419,Small_Business_Owner,97088.31,572,34724.76,48,0.26,15.10,1,Mortgage,Debt_Consolidation,2,1
APP_10420,Small_Business_Owner,88628.98,589,67271.41,84,0.37,15.42,2,Mortgage,Debt_Consolidation,3,1
APP_10421,Salaried_Corporate,64995.76,642,43188.23,84,0.50,14.18,0,Rent,Debt_Consolidation,0,0
APP_10422,Self_Employed_Professional,67460.77,710,35649.63,36,0.45,11.67,2,Mortgage,Debt_Consolidation,0,0
APP_10423,Salaried_Corporate,60271.33,601,9465.08,24,0.10,14.26,1,Rent,Medical_Emergency,1,0
APP_10424,Self_Employed_Professional,41578.60,655,13965.43,24,0.30,12.88,1,Mortgage,Debt_Consolidation,0,0
APP_10425,Government_Public,119098.09,668,92104.63,84,0.43,12.48,1,Own_Outright,Auto_Purchase,1,0
APP_10426,Salaried_Corporate,63242.09,712,20479.31,36,0.24,10.89,1,Mortgage,Education_Tuition,3,0
APP_10427,Self_Employed_Professional,77865.53,672,13189.21,36,0.14,11.93,4,Rent,Medical_Emergency,0,0
APP_10428,Small_Business_Owner,52866.76,672,16479.64,36,0.28,12.86,2,Mortgage,Auto_Purchase,0,0
APP_10429,Salaried_Corporate,80764.55,644,54889.29,12,0.43,12.34,3,Mortgage,Medical_Emergency,0,1
APP_10430,Self_Employed_Professional,110782.29,761,83286.77,48,0.47,7.72,3,Own_Outright,Business_Expansion,0,0
APP_10431,Small_Business_Owner,71323.48,733,24940.65,60,0.32,9.92,3,Own_Outright,Auto_Purchase,0,0
APP_10432,Salaried_Corporate,77827.81,731,24325.83,48,0.20,9.46,3,Own_Outright,Debt_Consolidation,1,0
APP_10433,Salaried_Corporate,98233.38,639,72321.32,36,0.26,14.55,4,Mortgage,Auto_Purchase,0,0
APP_10434,Salaried_Corporate,90971.89,657,26141.68,24,0.18,12.00,4,Mortgage,Medical_Emergency,0,0
APP_10435,Salaried_Corporate,105859.12,721,42800.88,36,0.29,10.90,2,Mortgage,Auto_Purchase,0,0
APP_10436,Self_Employed_Professional,76449.90,652,31835.97,36,0.33,12.93,2,Mortgage,Debt_Consolidation,0,0
APP_10437,Small_Business_Owner,76431.20,630,32651.88,36,0.17,12.22,0,Mortgage,Home_Improvement,0,0
APP_10438,Salaried_Corporate,73696.89,709,14924.57,24,0.14,10.98,1,Mortgage,Education_Tuition,1,0
APP_10439,Self_Employed_Professional,97649.42,605,72325.54,36,0.53,13.71,3,Own_Outright,Business_Expansion,3,1
APP_10440,Salaried_Corporate,54486.74,676,16374.57,36,0.23,13.61,1,Mortgage,Home_Improvement,0,0
APP_10441,Government_Public,84014.77,748,34181.28,36,0.21,8.47,3,Mortgage,Home_Improvement,0,0
APP_10442,Salaried_Corporate,186064.12,699,110916.82,36,0.48,10.12,3,Rent,Debt_Consolidation,0,0
APP_10443,Small_Business_Owner,77771.41,622,55414.74,36,0.59,11.88,3,Rent,Auto_Purchase,0,0
APP_10444,Salaried_Corporate,38610.50,721,21658.66,48,0.24,9.46,3,Own_Outright,Debt_Consolidation,0,0
APP_10445,Small_Business_Owner,58071.48,651,23411.97,24,0.33,13.17,1,Mortgage,Business_Expansion,1,1
APP_10446,Self_Employed_Professional,87496.68,745,13448.60,36,0.11,8.38,2,Own_Outright,Home_Improvement,0,0
APP_10447,Retired,48934.26,723,24298.89,36,0.30,10.41,1,Mortgage,Debt_Consolidation,1,0
APP_10448,Salaried_Corporate,42614.35,667,23163.87,48,0.44,12.22,3,Own_Outright,Debt_Consolidation,0,0
APP_10449,Government_Public,35572.57,641,14287.59,60,0.17,12.16,0,Rent,Home_Improvement,0,0
APP_10450,Salaried_Corporate,60250.81,635,35587.26,48,0.33,13.06,1,Own_Outright,Medical_Emergency,0,0
APP_10451,Salaried_Corporate,136662.44,850,95866.83,48,0.62,4.69,3,Rent,Medical_Emergency,0,0
APP_10452,Small_Business_Owner,52102.28,541,9111.99,60,0.08,17.22,1,Mortgage,Home_Improvement,3,1
APP_10453,Salaried_Corporate,98137.46,576,70463.22,60,0.65,13.82,2,Mortgage,Home_Improvement,1,1
